_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,gps_lock,satellites
"$$MOD1,965,13:35:35,51.893879,-0.673310,3218,1,12*49D5","G8KNN-1,G0NZO,Leo,F5APQ,M0UPU,G8KNN,G6GZH,G3WGM",965,13:35:35,51.893879,-0.67331,3218,1,12
"$$MOD1,966,13:35:47,51.893532,-0.672190,3122,1,12*7B53","M0UPU-1,G8KNN-1,G0NZO,Leo,F5APQ,M0UPU,G8KNN,G6GZH,G3WGM",966,13:35:47,51.893532,-0.67219,3122,1,12
"$$MOD1,967,13:35:59,51.893341,-0.671160,3025,1,12*C933","G8KNN-1,G0NZO,M1ARI,G4MYS,F5APQ,G8KNN,2E0KPI,G6GZH,G3WGM",967,13:35:59,51.893341,-0.67116,3025,1,12
"$$MOD1,968,13:36:11,51.893108,-0.670150,2930,1,12*D512","M0UPU-1,G8KNN-1,Leo,F5APQ,G8KNN,M1ARI,G3WGM",968,13:36:11,51.893108,-0.67015,2930,1,12
"$$MOD1,969,13:36:23,51.892872,-0.669110,2836,1,12*0ABE","G8KNN-1,Leo,F5APQ,G8KNN,G6GZH,G3WGM",969,13:36:23,51.892872,-0.66911,2836,1,12
"$$MOD1,970,13:36:33,51.892632,-0.668230,2758,1,12*BB70","G3WGM,G8KNN-1,M6GTG,F5APQ,G8KNN",970,13:36:33,51.892632,-0.66823,2758,1,12
"$$MOD1,971,13:36:45,51.892311,-0.667280,2657,1,12*8CB5","F5APQ,G8KNN-1,Leo,G0TDJ,G8KNN,G3WGM",971,13:36:45,51.892311,-0.66728,2657,1,12
"$$MOD1,972,13:36:57,51.891899,-0.666250,2565,1,12*7064","G3WGM,G8KNN-1,G8KNN,Leo",972,13:36:57,51.891899,-0.66625,2565,1,12
"$$MOD1,973,13:37:09,51.891491,-0.665180,2472,1,12*387F","G3WGM,G8KNN-1,M1ARI,G8KNN,Leo",973,13:37:09,51.891491,-0.66518,2472,1,12
"$$MOD1,974,13:37:19,51.891171,-0.664240,2395,1,12*943A","G3WGM,G8KNN-1,G8KNN",974,13:37:19,51.891171,-0.66424,2395,1,12
"$$MOD1,975,13:37:31,51.890839,-0.663210,2304,1,12*CB11","G8KNN-1,G0NZO,G8KNN,MOODY",975,13:37:31,51.890839,-0.66321,2304,1,12
"$$MOD1,976,13:37:43,51.890541,-0.662140,2215,1,12*5D49","G3WGM,G8KNN-1,G8KNN,MOODY",976,13:37:43,51.890541,-0.66214,2215,1,12
"$$MOD1,977,13:37:55,51.890221,-0.661040,2126,1,12*BF08","G8KNN-1,G8KNN,MOODY",977,13:37:55,51.890221,-0.66104,2126,1,12
"$$MOD1,978,13:38:05,51.890018,-0.660200,2053,1,12*FDA1","G8KNN-1,G8KNN,MOODY",978,13:38:05,51.890018,-0.6602,2053,1,12
"$$MOD1,979,13:38:17,51.889820,-0.659030,1966,1,12*EE23","G8KNN-1,G8KNN,MOODY",979,13:38:17,51.88982,-0.65903,1966,1,12
"$$MOD1,980,13:38:29,51.889530,-0.657860,1882,1,12*445D","G8KNN-1,G8KNN,MOODY",980,13:38:29,51.88953,-0.65786,1882,1,12
"$$MOD1,981,13:38:41,51.889252,-0.656810,1798,1,12*2427","G8KNN-1,MOODY,G6GZH,G8KNN",981,13:38:41,51.889252,-0.65681,1798,1,12
"$$MOD1,982,13:38:51,51.889061,-0.655980,1730,1,12*62F8","G8KNN-1,G8KNN,MOODY",982,13:38:51,51.889061,-0.65598,1730,1,12
"$$MOD1,983,13:39:03,51.888828,-0.654980,1648,1,12*8A38","G8KNN-1,G8KNN,MOODY",983,13:39:03,51.888828,-0.65498,1648,1,12
"$$MOD1,984,13:39:15,51.888660,-0.654030,1567,1,12*6D59","G8KNN-1,G8KNN,MOODY",984,13:39:15,51.88866,-0.65403,1567,1,12
"$$MOD1,985,13:39:27,51.888512,-0.653140,1486,1,12*6C68","G8KNN-1,G8KNN,MOODY",985,13:39:27,51.888512,-0.65314,1486,1,12
"$$MOD1,986,13:39:37,51.888390,-0.652440,1419,1,12*68F6","G8KNN-1,G8KNN,MOODY",986,13:39:37,51.88839,-0.65244,1419,1,12
"$$MOD1,987,13:39:49,51.888271,-0.651610,1341,1,12*156E","G8KNN-1,G8KNN,MOODY",987,13:39:49,51.888271,-0.65161,1341,1,12
"$$MOD1,988,13:40:01,51.888149,-0.650740,1263,1,12*AF91","G8KNN-1,G8KNN,MOODY",988,13:40:01,51.888149,-0.65074,1263,1,12
"$$MOD1,989,13:40:13,51.888020,-0.649780,1185,1,12*48EC","G8KNN-1,MOODY",989,13:40:13,51.88802,-0.64978,1185,1,12
"$$MOD1,990,13:40:23,51.887772,-0.649020,1122,1,12*6B94","G8KNN-1,MOODY",990,13:40:23,51.887772,-0.64902,1122,1,12
"$$MOD1,991,13:40:35,51.887459,-0.648150,1047,1,12*8EBD","G8KNN-1,MOODY",991,13:40:35,51.887459,-0.64815,1047,1,12
"$$MOD1,992,13:40:47,51.887390,-0.647590,968,1,12*F966","G8KNN-1,MOODY",992,13:40:47,51.88739,-0.64759,968,1,12
"$$MOD1,993,13:40:59,51.887348,-0.646900,885,1,12*FD1D",G8KNN-1,993,13:40:59,51.887348,-0.6469,885,1,12
"$$MOD1,994,13:41:09,51.887348,-0.646380,821,1,12*5D7B","G8KNN-1,G8KNN,MOODY",994,13:41:09,51.887348,-0.64638,821,1,12
"$$MOD1,995,13:41:21,51.887360,-0.645900,743,1,12*BAE0","G8KNN,MOODY",995,13:41:21,51.88736,-0.6459,743,1,12
"$$MOD1,996,13:41:31,51.887360,-0.645410,679,1,12*8B24",MOODY,996,13:41:31,51.88736,-0.64541,679,1,12
"$$MOD1,997,13:41:43,51.887421,-0.644840,604,1,12*EB3B","G8KNN,MOODY",997,13:41:43,51.887421,-0.64484,604,1,12
"$$MOD1,998,13:41:55,51.887589,-0.644410,537,1,12*62C8",MOODY,998,13:41:55,51.887589,-0.64441,537,1,12
"$$MOD1,999,13:42:05,51.887760,-0.644020,477,1,12*E769",MOODY,999,13:42:05,51.88776,-0.64402,477,1,12
"$$MOD1,1000,13:42:17,51.887932,-0.643410,402,1,12*5B61",MOODY,1000,13:42:17,51.887932,-0.64341,402,1,12
"$$MOD1,1001,13:42:29,51.888119,-0.642700,325,1,12*430D",MOODY,1001,13:42:29,51.888119,-0.6427,325,1,12
"$$MOD1,1003,13:42:51,51.888519,-0.641420,189,1,12*66DE",MOODY,1003,13:42:51,51.888519,-0.64142,189,1,12
