_sentence,_receivers,time,latitude,longitude,altitude,satellites,battery
"$$UBSEDS2,00:00:10,0.000000,0.000000,0,0,1.60*500F",CALL,00:00:10,0.0,0.0,0,0,1.6
"$$UBSEDS2,15:11:25,0.000000,0.000000,0,0,1.56*AEFC",CALL,15:11:25,0.0,0.0,0,0,1.56
"$$UBSEDS2,15:11:25,0.000000,0.000000,0,0,1.52*EE78",CALL,15:11:25,0.0,0.0,0,0,1.52
"$$UBSEDS2,15:11:37,0.000000,0.000000,0,0,1.52*57B6",CALL,15:11:37,0.0,0.0,0,0,1.52
"$$UBSEDS2,15:12:00,0.000000,0.000000,0,0,1.51*1B68",CALL,15:12:00,0.0,0.0,0,0,1.51
"$$UBSEDS2,15:12:00,0.000000,0.000000,0,0,1.47*489F",CALL,15:12:00,0.0,0.0,0,0,1.47
"$$UBSEDS2,15:12:11,0.000000,0.000000,0,0,1.49*7D23",CALL,15:12:11,0.0,0.0,0,0,1.49
"$$UBSEDS2,15:12:35,0.000000,0.000000,0,0,1.50*BC86",CALL,15:12:35,0.0,0.0,0,0,1.5
"$$UBSEDS2,15:13:10,0.000000,0.000000,0,0,1.49*D79E",CALL,15:13:10,0.0,0.0,0,0,1.49
"$$UBSEDS2,15:13:22,0.000000,0.000000,0,0,1.47*7E73",CALL,15:13:22,0.0,0.0,0,0,1.47
"$$UBSEDS2,15:13:34,51.967120,-0.794825,154,4,1.48*B79D",CALL,15:13:34,51.96712,-0.794825,154,4,1.48
"$$UBSEDS2,15:13:45,51.967120,-0.794825,154,4,1.48*7FAC",CALL,15:13:45,51.96712,-0.794825,154,4,1.48
"$$UBSEDS2,15:14:10,51.967063,-0.794837,162,4,1.40*86FF",CALL,15:14:10,51.967063,-0.794837,162,4,1.4
"$$UBSEDS2,15:14:10,51.967063,-0.794837,162,4,1.48*07F7",CALL,15:14:10,51.967063,-0.794837,162,4,1.48
"$$UBSEDS2,15:14:23,51.967048,-0.794862,165,4,1.48*C1D2",CALL,15:14:23,51.967048,-0.794862,165,4,1.48
"$$UBSEDS2,15:14:36,51.967091,-0.794794,152,4,1.46*F0A4",CALL,15:14:36,51.967091,-0.794794,152,4,1.46
"$$UBSEDS2,15:14:48,51.967092,-0.794823,154,4,1.46*2D6E",CALL,15:14:48,51.967092,-0.794823,154,4,1.46
"$$UBSEDS2,15:15:01,51.967085,-0.794818,147,5,1.40*4DDD",CALL,15:15:01,51.967085,-0.794818,147,5,1.4
"$$UBSEDS2,15:15:13,51.967072,-0.794838,156,6,1.49*2970",CALL,15:15:13,51.967072,-0.794838,156,6,1.49
"$$UBSEDS2,15:15:38,51.967075,-0.794822,155,6,1.40*3305",CALL,15:15:38,51.967075,-0.794822,155,6,1.4
"$$UBSEDS2,15:16:03,51.967094,-0.794825,158,6,1.49*E959",CALL,15:16:03,51.967094,-0.794825,158,6,1.49
"$$UBSEDS2,15:16:16,51.967101,-0.794820,158,7,1.44*52FC",CALL,15:16:16,51.967101,-0.79482,158,7,1.44
"$$UBSEDS2,15:16:29,51.967112,-0.794829,159,8,1.49*38FB",CALL,15:16:29,51.967112,-0.794829,159,8,1.49
"$$UBSEDS2,15:17:06,51.967099,-0.794831,158,8,1.48*EE1C",CALL,15:17:06,51.967099,-0.794831,158,8,1.48
"$$UBSEDS2,15:17:31,51.967093,-0.794777,161,6,1.41*8380",CALL,15:17:31,51.967093,-0.794777,161,6,1.41
"$$UBSEDS2,15:18:04,51.967099,-0.794753,159,8,1.49*35EF",CALL,15:18:04,51.967099,-0.794753,159,8,1.49
"$$UBSEDS2,15:18:04,51.967099,-0.794753,159,8,1.47*D421",CALL,15:18:04,51.967099,-0.794753,159,8,1.47
"$$UBSEDS2,15:18:17,51.967116,-0.794796,156,8,1.44*3B72",CALL,15:18:17,51.967116,-0.794796,156,8,1.44
"$$UBSEDS2,15:18:30,51.967116,-0.794796,156,8,1.44*AE18",CALL,15:18:30,51.967116,-0.794796,156,8,1.44
"$$UBSEDS2,15:18:42,51.967128,-0.794790,159,8,1.41*82F5",CALL,15:18:42,51.967128,-0.79479,159,8,1.41
"$$UBSEDS2,15:18:55,51.967107,-0.794788,160,8,1.44*6E65",CALL,15:18:55,51.967107,-0.794788,160,8,1.44
"$$UBSEDS2,15:19:07,51.967107,-0.794786,159,8,1.49*9444",CALL,15:19:07,51.967107,-0.794786,159,8,1.49
"$$UBSEDS2,15:19:32,51.967095,-0.794802,157,8,1.49*AC0F",CALL,15:19:32,51.967095,-0.794802,157,8,1.49
"$$UBSEDS2,15:19:57,51.967092,-0.794814,163,8,1.47*0048",CALL,15:19:57,51.967092,-0.794814,163,8,1.47
"$$UBSEDS2,15:19:57,51.967092,-0.794814,163,8,1.44*302B",CALL,15:19:57,51.967092,-0.794814,163,8,1.44
"$$UBSEDS2,15:20:10,51.967098,-0.794794,162,8,1.46*DE62",CALL,15:20:10,51.967098,-0.794794,162,8,1.46
"$$UBSEDS2,15:20:23,51.967109,-0.794797,159,8,1.41*1A95",CALL,15:20:23,51.967109,-0.794797,159,8,1.41
"$$UBSEDS2,15:20:48,51.967099,-0.794806,159,8,1.40*8BB5",CALL,15:20:48,51.967099,-0.794806,159,8,1.4
"$$UBSEDS2,15:21:25,51.967088,-0.794790,160,8,1.49*05FB",CALL,15:21:25,51.967088,-0.79479,160,8,1.49
"$$UBSEDS2,15:21:25,51.967088,-0.794790,160,8,1.48*15DA",CALL,15:21:25,51.967088,-0.79479,160,8,1.48
"$$UBSEDS2,15:21:38,51.967106,-0.794793,158,9,1.45*F16D",CALL,15:21:38,51.967106,-0.794793,158,9,1.45
"$$UBSEDS2,15:21:51,51.967106,-0.794793,158,9,1.44*4ED3",CALL,15:21:51,51.967106,-0.794793,158,9,1.44
"$$UBSEDS2,15:22:03,51.967109,-0.794800,159,9,1.46*373E",CALL,15:22:03,51.967109,-0.7948,159,9,1.46
"$$UBSEDS2,15:22:16,51.967118,-0.794800,160,9,1.47*FA22",CALL,15:22:16,51.967118,-0.7948,160,9,1.47
"$$UBSEDS2,15:22:41,51.967113,-0.794801,155,9,1.42*20DE",CALL,15:22:41,51.967113,-0.794801,155,9,1.42
"$$UBSEDS2,15:22:53,51.967113,-0.794801,155,9,1.48*BEC4",CALL,15:22:53,51.967113,-0.794801,155,9,1.48
"$$UBSEDS2,15:23:18,51.967080,-0.794726,154,9,1.48*6D13",CALL,15:23:18,51.96708,-0.794726,154,9,1.48
"$$UBSEDS2,15:23:18,51.967080,-0.794726,154,9,1.44*AC9F",CALL,15:23:18,51.96708,-0.794726,154,9,1.44
"$$UBSEDS2,15:23:31,51.966985,-0.794584,158,9,1.46*4464",CALL,15:23:31,51.966985,-0.794584,158,9,1.46
"$$UBSEDS2,15:24:59,51.966888,-0.793218,161,9,1.45*20D4",CALL,15:24:59,51.966888,-0.793218,161,9,1.45
"$$UBSEDS2,15:25:12,51.966888,-0.793218,161,9,1.42*218C",CALL,15:25:12,51.966888,-0.793218,161,9,1.42
"$$UBSEDS2,15:25:24,51.966862,-0.792955,164,9,1.42*2361",CALL,15:25:24,51.966862,-0.792955,164,9,1.42
"$$UBSEDS2,15:25:37,51.966871,-0.792745,163,9,1.44*94A5",CALL,15:25:37,51.966871,-0.792745,163,9,1.44
"$$UBSEDS2,15:25:49,51.966873,-0.792532,160,9,1.48*CEDD",CALL,15:25:49,51.966873,-0.792532,160,9,1.48
"$$UBSEDS2,15:26:14,51.966903,-0.792268,163,9,1.48*C28D",CALL,15:26:14,51.966903,-0.792268,163,9,1.48
"$$UBSEDS2,15:26:39,51.966921,-0.792081,175,9,1.40*9E71",CALL,15:26:39,51.966921,-0.792081,175,9,1.4
"$$UBSEDS2,15:27:05,51.966060,-0.791050,227,9,1.44*3440",CALL,15:27:05,51.96606,-0.79105,227,9,1.44
"$$UBSEDS2,15:27:17,51.965610,-0.790323,257,9,1.41*5110",CALL,15:27:17,51.96561,-0.790323,257,9,1.41
"$$UBSEDS2,15:27:42,51.964648,-0.788734,294,9,1.39*4786",CALL,15:27:42,51.964648,-0.788734,294,9,1.39
"$$UBSEDS2,15:27:42,51.964648,-0.788734,294,9,1.48*CE30",CALL,15:27:42,51.964648,-0.788734,294,9,1.48
"$$UBSEDS2,15:28:07,51.963723,-0.787056,332,8,1.46*82CF",CALL,15:28:07,51.963723,-0.787056,332,8,1.46
"$$UBSEDS2,15:28:07,51.963723,-0.787056,332,8,1.48*6301",CALL,15:28:07,51.963723,-0.787056,332,8,1.48
"$$UBSEDS2,15:28:20,51.963246,-0.786188,348,9,1.40*F306",CALL,15:28:20,51.963246,-0.786188,348,9,1.4
"$$UBSEDS2,15:28:33,51.962762,-0.785296,367,9,1.44*32AE",CALL,15:28:33,51.962762,-0.785296,367,9,1.44
"$$UBSEDS2,15:28:45,51.962351,-0.784580,386,9,1.47*3575",CALL,15:28:45,51.962351,-0.78458,386,9,1.47
"$$UBSEDS2,15:28:58,51.961341,-0.782947,409,9,1.45*DFEF",CALL,15:28:58,51.961341,-0.782947,409,9,1.45
"$$UBSEDS2,15:29:35,51.960437,-0.781264,446,9,1.45*BAB9",CALL,15:29:35,51.960437,-0.781264,446,9,1.45
"$$UBSEDS2,15:29:48,51.959950,-0.780390,458,9,1.41*71BE",CALL,15:29:48,51.95995,-0.78039,458,9,1.41
"$$UBSEDS2,15:30:01,51.959486,-0.779512,474,9,1.41*7559",G8FJG,15:30:01,51.959486,-0.779512,474,9,1.41
"$$UBSEDS2,15:30:13,51.959091,-0.778664,489,9,1.45*8EFA",G8FJG,15:30:13,51.959091,-0.778664,489,9,1.45
"$$UBSEDS2,15:30:26,51.958200,-0.776853,521,9,1.48*86FC",G8FJG,15:30:26,51.9582,-0.776853,521,9,1.48
"$$UBSEDS2,15:30:38,51.958200,-0.776853,521,9,1.48*26E7","G8FJG,CALL",15:30:38,51.9582,-0.776853,521,9,1.48
"$$UBSEDS2,15:31:03,51.957281,-0.775016,549,9,1.48*3113",G8FJG,15:31:03,51.957281,-0.775016,549,9,1.48
"$$UBSEDS2,15:31:16,51.956791,-0.774085,559,9,1.47*A496",G8FJG,15:31:16,51.956791,-0.774085,559,9,1.47
"$$UBSEDS2,15:31:29,51.956316,-0.773188,571,9,1.45*6D4C",G8FJG,15:31:29,51.956316,-0.773188,571,9,1.45
"$$UBSEDS2,15:31:41,51.955908,-0.772321,581,9,1.46*BD67","G8FJG,CALL",15:31:41,51.955908,-0.772321,581,9,1.46
"$$UBSEDS2,15:31:54,51.955113,-0.770498,605,10,1.42*B859",G8FJG,15:31:54,51.955113,-0.770498,605,10,1.42
"$$UBSEDS2,15:32:06,51.955113,-0.770498,605,10,1.47*5455",G8FJG,15:32:06,51.955113,-0.770498,605,10,1.47
"$$UBSEDS2,15:32:19,51.954681,-0.769516,622,10,1.46*51E6",G8FJG,15:32:19,51.954681,-0.769516,622,10,1.46
"$$UBSEDS2,15:32:32,51.954248,-0.768531,633,10,1.45*FEB3","G8FJG,CALL",15:32:32,51.954248,-0.768531,633,10,1.45
"$$UBSEDS2,15:32:45,51.953490,-0.766658,665,10,1.45*C731",G8FJG,15:32:45,51.95349,-0.766658,665,10,1.45
"$$UBSEDS2,15:32:58,51.953490,-0.766658,665,10,1.47*CFDC",G8FJG,15:32:58,51.95349,-0.766658,665,10,1.47
"$$UBSEDS2,15:33:10,51.953066,-0.765696,679,10,1.47*5D12",G8FJG,15:33:10,51.953066,-0.765696,679,10,1.47
"$$UBSEDS2,15:33:23,51.952644,-0.764738,689,10,1.47*2300",G8FJG,15:33:23,51.952644,-0.764738,689,10,1.47
"$$UBSEDS2,15:34:13,51.950924,-0.760952,729,10,1.47*C120","G8FJG,G0WXI,M0DNY/EMF",15:34:13,51.950924,-0.760952,729,10,1.47
"$$UBSEDS2,15:34:26,51.950469,-0.759995,739,10,1.45*9F50","G8FJG,M0DNY/EMF",15:34:26,51.950469,-0.759995,739,10,1.45
"$$UBSEDS2,15:34:39,51.950025,-0.758987,753,10,1.46*0F6A","G8FJG,G0WXI,M0DNY/EMF",15:34:39,51.950025,-0.758987,753,10,1.46
"$$UBSEDS2,15:35:04,51.949147,-0.756961,779,10,1.42*5E22","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF",15:35:04,51.949147,-0.756961,779,10,1.42
"$$UBSEDS2,15:35:04,51.949147,-0.756961,779,10,1.47*0E87","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF",15:35:04,51.949147,-0.756961,779,10,1.47
"$$UBSEDS2,15:35:17,51.948670,-0.755919,791,10,1.47*81A4","G8FJG,G0WXI,G6GZH-M",15:35:17,51.94867,-0.755919,791,10,1.47
"$$UBSEDS2,15:35:30,51.948203,-0.754914,806,10,1.47*E87B","G8FJG,G0WXI,M0DNY/EMF",15:35:30,51.948203,-0.754914,806,10,1.47
"$$UBSEDS2,15:36:21,51.946302,-0.750764,872,10,1.47*C999",G0WXI,15:36:21,51.946302,-0.750764,872,10,1.47
"$$UBSEDS2,15:35:43,51.947747,-0.753859,823,10,1.41*6ED9","G8FJG,G0WXI",15:35:43,51.947747,-0.753859,823,10,1.41
"$$UBSEDS2,15:36:08,51.946833,-0.751835,857,10,1.38*4815","G8FJG,G0WXI,G6GZH-M",15:36:08,51.946833,-0.751835,857,10,1.38
"$$UBSEDS2,15:36:08,51.946833,-0.751835,857,10,1.45*002F","G8FJG,G0WXI,G6GZH-M",15:36:08,51.946833,-0.751835,857,10,1.45
"$$UBSEDS2,15:36:34,51.945759,-0.749639,883,11,1.47*43D5","G8FJG,G0WXI",15:36:34,51.945759,-0.749639,883,11,1.47
"$$UBSEDS2,15:36:47,51.945247,-0.748516,897,12,1.46*5294","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF",15:36:47,51.945247,-0.748516,897,12,1.46
"$$UBSEDS2,15:37:12,51.944269,-0.746448,925,12,1.46*2112","G8FJG,G0WXI,G6GZH-M",15:37:12,51.944269,-0.746448,925,12,1.46
"$$UBSEDS2,15:37:12,51.944269,-0.746448,925,12,1.45*1171","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF",15:37:12,51.944269,-0.746448,925,12,1.45
"$$UBSEDS2,15:37:25,51.943720,-0.745317,943,11,1.45*93EE","G8FJG,G0WXI,G6GZH-M",15:37:25,51.94372,-0.745317,943,11,1.45
"$$UBSEDS2,15:37:38,51.943185,-0.744143,957,12,1.44*5A1E","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF",15:37:38,51.943185,-0.744143,957,12,1.44
"$$UBSEDS2,15:37:51,51.942251,-0.741827,982,11,1.47*8A6C","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF",15:37:51,51.942251,-0.741827,982,11,1.47
"$$UBSEDS2,15:38:04,51.941767,-0.740558,993,11,1.41*079D","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF",15:38:04,51.941767,-0.740558,993,11,1.41
"$$UBSEDS2,15:38:16,51.941767,-0.740558,993,11,1.47*F0E7","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF",15:38:16,51.941767,-0.740558,993,11,1.47
"$$UBSEDS2,15:38:42,51.940772,-0.738059,1021,11,1.47*6D5A","G8FJG,G0WXI",15:38:42,51.940772,-0.738059,1021,11,1.47
"$$UBSEDS2,15:38:29,51.941264,-0.739315,1005,11,1.43*926A","G8FJG,G0WXI,M0DNY/EMF",15:38:29,51.941264,-0.739315,1005,11,1.43
"$$UBSEDS2,15:38:55,51.940288,-0.736781,1035,11,1.47*57A9","G8FJG,G0WXI,G6GZH-M",15:38:55,51.940288,-0.736781,1035,11,1.47
"$$UBSEDS2,15:39:08,51.939777,-0.735527,1058,11,1.46*9C86","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF",15:39:08,51.939777,-0.735527,1058,11,1.46
"$$UBSEDS2,15:39:21,51.939228,-0.734314,1075,11,1.44*2293","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF",15:39:21,51.939228,-0.734314,1075,11,1.44
"$$UBSEDS2,15:39:34,51.938717,-0.733174,1090,11,1.39*A0D6","G8FJG,G0WXI,G8KNN,M0DNY/EMF,G6GZH-M",15:39:34,51.938717,-0.733174,1090,11,1.39
"$$UBSEDS2,15:39:47,51.938209,-0.732027,1101,11,1.47*3D04","G8FJG,G0WXI,G8KNN,M0DNY/EMF",15:39:47,51.938209,-0.732027,1101,11,1.47
"$$UBSEDS2,15:40:00,51.937748,-0.730870,1117,11,1.41*014B","G8FJG,G0WXI,G8KNN,M0DNY/EMF",15:40:00,51.937748,-0.73087,1117,11,1.41
"$$UBSEDS2,15:40:13,51.937304,-0.729688,1132,11,1.46*EAD7","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,G8KNN",15:40:13,51.937304,-0.729688,1132,11,1.46
"$$UBSEDS2,15:40:26,51.936833,-0.728483,1143,11,1.45*F71E","G8KNN,G8FJG,G0WXI,G6GZH-M,M0ZBU",15:40:26,51.936833,-0.728483,1143,11,1.45
"$$UBSEDS2,15:40:39,51.936368,-0.727234,1152,11,1.46*852F","G8FJG,G0WXI,G6GZH-M,G8KNN",15:40:39,51.936368,-0.727234,1152,11,1.46
"$$UBSEDS2,15:40:52,51.935861,-0.726028,1163,10,1.46*5218","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:40:52,51.935861,-0.726028,1163,10,1.46
"$$UBSEDS2,15:41:05,51.935395,-0.724876,1169,11,1.46*28DC","G8KNN,G8FJG,G0WXI,G6GZH-M,M0ZBU",15:41:05,51.935395,-0.724876,1169,11,1.46
"$$UBSEDS2,15:41:18,51.934914,-0.723699,1177,11,1.46*A39E","G8KNN,G0WXI,M0ZBU,M0DNY/EMF,G6GZH-M",15:41:18,51.934914,-0.723699,1177,11,1.46
"$$UBSEDS2,15:41:31,51.934417,-0.722584,1185,11,1.38*D401","G8KNN,G0WXI,M0ZBU,M0DNY/EMF,G6GZH-M",15:41:31,51.934417,-0.722584,1185,11,1.38
"$$UBSEDS2,15:41:44,51.933915,-0.721438,1195,11,1.46*6BD6","G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:41:44,51.933915,-0.721438,1195,11,1.46
"$$UBSEDS2,15:41:57,51.933463,-0.720296,1200,11,1.47*AC50","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:41:57,51.933463,-0.720296,1200,11,1.47
"$$UBSEDS2,15:42:10,51.933038,-0.719173,1203,11,1.46*DE3C","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:42:10,51.933038,-0.719173,1203,11,1.46
"$$UBSEDS2,15:42:23,51.932577,-0.718057,1209,11,1.46*270F","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:42:23,51.932577,-0.718057,1209,11,1.46
"$$UBSEDS2,15:42:36,51.932116,-0.716940,1215,11,1.46*FFC7","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,G8KNN",15:42:36,51.932116,-0.71694,1215,11,1.46
"$$UBSEDS2,15:42:49,51.931685,-0.715857,1225,11,1.39*5AAB","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,G8KNN",15:42:49,51.931685,-0.715857,1225,11,1.39
"$$UBSEDS2,15:43:02,51.931210,-0.714713,1231,11,1.46*9155","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:43:02,51.93121,-0.714713,1231,11,1.46
"$$UBSEDS2,15:43:15,51.930658,-0.713542,1243,11,1.47*8EC4","G8FJG,G0WXI,G8KNN,M0DNY/EMF",15:43:15,51.930658,-0.713542,1243,11,1.47
"$$UBSEDS2,15:43:28,51.930090,-0.712391,1257,11,1.45*ACD2","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:43:28,51.93009,-0.712391,1257,11,1.45
"$$UBSEDS2,15:43:41,51.929508,-0.711231,1271,11,1.37*5A87","G8FJG,G0WXI,M0ZBU,M0DNY/EMF",15:43:41,51.929508,-0.711231,1271,11,1.37
"$$UBSEDS2,15:43:54,51.928925,-0.710056,1287,11,1.38*8522","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,G8KNN",15:43:54,51.928925,-0.710056,1287,11,1.38
"$$UBSEDS2,15:44:07,51.928373,-0.708903,1303,11,1.45*86C3","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,M0ZBU",15:44:07,51.928373,-0.708903,1303,11,1.45
"$$UBSEDS2,15:44:20,51.927793,-0.707751,1318,11,1.45*F07C","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,M0ZBU",15:44:20,51.927793,-0.707751,1318,11,1.45
"$$UBSEDS2,15:44:33,51.927224,-0.706596,1334,11,1.45*AF77","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,G8KNN",15:44:33,51.927224,-0.706596,1334,11,1.45
"$$UBSEDS2,15:44:46,51.926665,-0.705412,1348,11,1.43*79B2","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:44:46,51.926665,-0.705412,1348,11,1.43
"$$UBSEDS2,15:44:59,51.926085,-0.704200,1365,11,1.46*5A96","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:44:59,51.926085,-0.7042,1365,11,1.46
"$$UBSEDS2,15:45:12,51.925480,-0.702966,1384,11,1.44*C6B4","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:45:12,51.92548,-0.702966,1384,11,1.44
"$$UBSEDS2,15:45:25,51.924883,-0.701759,1403,11,1.45*3F57","G8FJG,G0WXI,G6GZH-M,G8KNN",15:45:25,51.924883,-0.701759,1403,11,1.45
"$$UBSEDS2,15:45:38,51.924256,-0.700533,1419,11,1.44*E06E","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:45:38,51.924256,-0.700533,1419,11,1.44
"$$UBSEDS2,15:45:51,51.923012,-0.697947,1456,11,1.41*BB1A","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:45:51,51.923012,-0.697947,1456,11,1.41
"$$UBSEDS2,15:46:04,51.922404,-0.696663,1474,11,1.45*6226","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,M0ZBU",15:46:04,51.922404,-0.696663,1474,11,1.45
"$$UBSEDS2,15:46:30,51.921820,-0.695434,1495,11,1.46*87B9","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,M0ZBU",15:46:30,51.92182,-0.695434,1495,11,1.46
"$$UBSEDS2,15:46:43,51.921245,-0.694159,1513,11,1.43*107A","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:46:43,51.921245,-0.694159,1513,11,1.43
"$$UBSEDS2,15:46:56,51.920654,-0.692927,1535,11,1.46*725E","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:46:56,51.920654,-0.692927,1535,11,1.46
"$$UBSEDS2,15:47:09,51.920084,-0.691674,1551,11,1.42*E066","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:47:09,51.920084,-0.691674,1551,11,1.42
"$$UBSEDS2,15:47:22,51.919483,-0.690522,1568,11,1.41*793D","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:47:22,51.919483,-0.690522,1568,11,1.41
"$$UBSEDS2,15:47:35,51.918954,-0.689377,1596,11,1.45*5BE2","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:47:35,51.918954,-0.689377,1596,11,1.45
"$$UBSEDS2,15:47:48,51.918428,-0.688205,1614,11,1.41*23C4","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:47:48,51.918428,-0.688205,1614,11,1.41
"$$UBSEDS2,15:48:01,51.917937,-0.686999,1628,11,1.44*DDA1","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:48:01,51.917937,-0.686999,1628,11,1.44
"$$UBSEDS2,15:48:14,51.917468,-0.685780,1639,11,1.43*3C77","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:48:14,51.917468,-0.68578,1639,11,1.43
"$$UBSEDS2,15:48:27,51.916962,-0.684562,1652,11,1.45*BC90","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:48:27,51.916962,-0.684562,1652,11,1.45
"$$UBSEDS2,15:48:40,51.916452,-0.683334,1669,11,1.45*E309","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:48:40,51.916452,-0.683334,1669,11,1.45
"$$UBSEDS2,15:48:40,51.915963,-0.682107,1682,10,1.45*6D94","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:48:40,51.915963,-0.682107,1682,10,1.45
"$$UBSEDS2,15:48:54,51.915453,-0.680901,1698,10,1.45*215A","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,G8KNN",15:48:54,51.915453,-0.680901,1698,10,1.45
"$$UBSEDS2,15:49:07,51.915453,-0.680901,1698,10,1.43*EA59","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,G8KNN",15:49:07,51.915453,-0.680901,1698,10,1.43
"$$UBSEDS2,15:49:20,51.914931,-0.679662,1722,10,1.44*3070","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,G8KNN",15:49:20,51.914931,-0.679662,1722,10,1.44
"$$UBSEDS2,15:49:33,51.914482,-0.678512,1743,10,1.44*6F9E","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:49:33,51.914482,-0.678512,1743,10,1.44
"$$UBSEDS2,15:49:46,51.914038,-0.677388,1763,10,1.45*7DBE","G8KNN,G0WXI,G6GZH-M,M0ZBU",15:49:46,51.914038,-0.677388,1763,10,1.45
"$$UBSEDS2,15:49:59,51.913611,-0.676285,1783,10,1.45*1467","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:49:59,51.913611,-0.676285,1783,10,1.45
"$$UBSEDS2,15:50:12,51.913139,-0.675213,1798,10,1.45*C10C","G8FJG,G0WXI,G8KNN,M0DNY/EMF,M0ZBU",15:50:12,51.913139,-0.675213,1798,10,1.45
"$$UBSEDS2,15:50:25,51.912681,-0.674130,1816,10,1.45*0D34","G8FJG,G0WXI,G8KNN,M0ZBU",15:50:25,51.912681,-0.67413,1816,10,1.45
"$$UBSEDS2,15:50:38,51.912225,-0.673054,1833,10,1.42*E4FB","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:50:38,51.912225,-0.673054,1833,10,1.42
"$$UBSEDS2,15:50:51,51.911773,-0.672021,1851,10,1.42*33C6","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:50:51,51.911773,-0.672021,1851,10,1.42
"$$UBSEDS2,15:51:04,51.911312,-0.671041,1868,10,1.44*3F7A","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:51:04,51.911312,-0.671041,1868,10,1.44
"$$UBSEDS2,15:51:17,51.910931,-0.670141,1885,10,1.45*9F64","G6GZH-M,M0DNY/EMF,M0ZBU,G8KNN,G8FJG,G0WXI",15:51:17,51.910931,-0.670141,1885,10,1.45
"$$UBSEDS2,15:51:30,51.910564,-0.669227,1902,10,1.37*7749","G8FJG,G0WXI,G6GZH-M,M0DNY/EMF,M0ZBU",15:51:30,51.910564,-0.669227,1902,10,1.37
"$$UBSEDS2,15:51:43,51.910203,-0.668323,1922,10,1.44*A964","G8KNN,G0WXI,M0ZBU,M0DNY/EMF,G6GZH-M",15:51:43,51.910203,-0.668323,1922,10,1.44
