_sentence,_receivers,sentence_id,time,date,latitude,longitude,altitude,satellites,temperature_internal,battery,solar_panel
"$$W7QO,737,170459,140920,29.5396,-86.5947,7972,9,8,4.17,0.59*E571",W7QO_APRS,737,17:04:59,140920,29.5396,-86.5947,7972,9,8,4.17,0.59
"$$W7QO,738,170514,140920,29.5374,-86.5952,7972,9,8,4.16,0.60*8C9E",W7QO_APRS,738,17:05:14,140920,29.5374,-86.5952,7972,9,8,4.16,0.6
"$$W7QO,739,170659,140920,29.5225,-86.5990,7972,9,6,4.17,0.59*54D0",W7QO_APRS,739,17:06:59,140920,29.5225,-86.599,7972,9,6,4.17,0.59
"$$W7QO,740,170714,140920,29.5204,-86.5995,7972,9,6,4.17,0.60*390C",W7QO_APRS,740,17:07:14,140920,29.5204,-86.5995,7972,9,6,4.17,0.6
"$$W7QO,742,170914,140920,29.5035,-86.6040,7972,9,9,4.16,0.59*8B8D",W7QO_APRS,742,17:09:14,140920,29.5035,-86.604,7972,9,9,4.16,0.59
"$$W7QO,750,171714,140920,29.4363,-86.6209,7972,7,6,4.17,0.59*EA1B",W7QO_APRS,750,17:17:14,140920,29.4363,-86.6209,7972,7,6,4.17,0.59
"$$W7QO,751,171859,140920,29.4220,-86.6247,7956,8,6,4.17,0.59*3246",W7QO_APRS,751,17:18:59,140920,29.422,-86.6247,7956,8,6,4.17,0.59
"$$W7QO,752,171914,140920,29.4200,-86.6252,7956,7,7,4.17,0.59*5C36",W7QO_APRS,752,17:19:14,140920,29.42,-86.6252,7956,7,7,4.17,0.59
"$$W7QO,754,172114,140920,29.4041,-86.6291,7972,8,7,4.17,0.59*B02F",W7QO_APRS,754,17:21:14,140920,29.4041,-86.6291,7972,8,7,4.17,0.59
"$$W7QO,761,172859,140920,29.3447,-86.6407,8004,7,5,4.17,0.61*328B",W7QO_APRS,761,17:28:59,140920,29.3447,-86.6407,8004,7,5,4.17,0.61
"$$W7QO,773,174059,140920,29.2540,-86.6586,7988,8,7,4.17,0.60*A236",W7QO_APRS,773,17:40:59,140920,29.254,-86.6586,7988,8,7,4.17,0.6
"$$W7QO,775,174259,140920,29.2393,-86.6609,7988,8,7,4.17,0.59*922F",W7QO_APRS,775,17:42:59,140920,29.2393,-86.6609,7988,8,7,4.17,0.59
"$$W7QO,776,174314,140920,29.2375,-86.6611,7988,8,9,4.17,0.59*866A",W7QO_APRS,776,17:43:14,140920,29.2375,-86.6611,7988,8,9,4.17,0.59
"$$W7QO,777,174459,140920,29.2249,-86.6627,8004,7,9,4.18,0.58*F2DA",W7QO_APRS,777,17:44:59,140920,29.2249,-86.6627,8004,7,9,4.18,0.58
"$$W7QO,778,174514,140920,29.2231,-86.6630,8004,8,9,4.17,0.59*2224",W7QO_APRS,778,17:45:14,140920,29.2231,-86.663,8004,8,9,4.17,0.59
"$$W7QO,785,175259,140920,29.1679,-86.6718,7972,6,7,4.17,0.60*1E9A",W7QO_APRS,785,17:52:59,140920,29.1679,-86.6718,7972,6,7,4.17,0.6
"$$W7QO,787,175459,140920,29.1536,-86.6739,7972,7,5,4.17,0.60*9CA6",W7QO_APRS,787,17:54:59,140920,29.1536,-86.6739,7972,7,5,4.17,0.6
"$$W7QO,797,180459,140920,29.0839,-86.6812,7972,5,6,4.18,0.58*B1C8",W7QO_APRS,797,18:04:59,140920,29.0839,-86.6812,7972,5,6,4.18,0.58
"$$W7QO,799,180659,140920,29.0703,-86.6820,7956,4,6,4.17,0.59*8266",W7QO_APRS,799,18:06:59,140920,29.0703,-86.682,7956,4,6,4.17,0.59
"$$W7QO,800,180714,140920,29.0686,-86.6821,7972,5,7,4.18,0.58*08FA",W7QO_APRS,800,18:07:14,140920,29.0686,-86.6821,7972,5,7,4.18,0.58
"$$W7QO,801,180859,140920,29.0572,-86.6827,7972,5,9,4.18,0.58*EE0C",W7QO_APRS,801,18:08:59,140920,29.0572,-86.6827,7972,5,9,4.18,0.58
"$$W7QO,802,180914,140920,29.0549,-86.6828,7988,5,10,4.17,0.58*9833",W7QO_APRS,802,18:09:14,140920,29.0549,-86.6828,7988,5,10,4.17,0.58
"$$W7QO,811,181859,140920,28.9885,-86.6854,8004,4,10,4.17,0.59*630A",W7QO_APRS,811,18:18:59,140920,28.9885,-86.6854,8004,4,10,4.17,0.59
"$$W7QO,814,182114,140920,28.9735,-86.6860,8004,5,9,4.17,0.61*E09A",W7QO_APRS,814,18:21:14,140920,28.9735,-86.686,8004,5,9,4.17,0.61
"$$W7QO,823,183059,140920,28.9117,-86.6906,7972,8,7,4.17,0.59*EDC2",W7QO_APRS,823,18:30:59,140920,28.9117,-86.6906,7972,8,7,4.17,0.59
"$$W7QO,825,183259,140920,28.8993,-86.6907,7988,8,6,4.17,0.58*18CE",W7QO_APRS,825,18:32:59,140920,28.8993,-86.6907,7988,8,6,4.17,0.58
"$$W7QO,835,184259,140920,28.8356,-86.6898,8036,9,9,4.17,0.61*A638",W7QO_APRS,835,18:42:59,140920,28.8356,-86.6898,8036,9,9,4.17,0.61
"$$W7QO,836,184314,140920,28.8340,-86.6897,8020,9,9,4.17,0.62*8561",W7QO_APRS,836,18:43:14,140920,28.834,-86.6897,8020,9,9,4.17,0.62
"$$W7QO,837,184459,140920,28.8225,-86.6893,8004,9,5,4.17,0.63*C9A7",W7QO_APRS,837,18:44:59,140920,28.8225,-86.6893,8004,9,5,4.17,0.63
"$$W7QO,838,184514,140920,28.8209,-86.6892,7988,9,5,4.17,0.63*80D7",W7QO_APRS,838,18:45:14,140920,28.8209,-86.6892,7988,9,5,4.17,0.63
"$$W7QO,861,190859,140920,28.6735,-86.6736,8004,7,10,4.17,0.61*7EF3",W7QO_APRS,861,19:08:59,140920,28.6735,-86.6736,8004,7,10,4.17,0.61
"$$W7QO,870,191714,140920,28.6195,-86.6624,8036,8,14,4.17,0.61*2A51",W7QO_APRS,870,19:17:14,140920,28.6195,-86.6624,8036,8,14,4.17,0.61
"$$W7QO,871,191859,140920,28.6084,-86.6601,8020,8,10,4.18,0.61*1A0F",W7QO_APRS,871,19:18:59,140920,28.6084,-86.6601,8020,8,10,4.18,0.61
"$$W7QO,881,192859,140920,28.5479,-86.6473,8004,8,10,4.17,0.60*BCAF",W7QO_APRS,881,19:28:59,140920,28.5479,-86.6473,8004,8,10,4.17,0.6
"$$W7QO,883,193059,140920,28.5358,-86.6449,8020,8,13,4.17,0.60*2FB8",W7QO_APRS,883,19:30:59,140920,28.5358,-86.6449,8020,8,13,4.17,0.6
"$$W7QO,884,193114,140920,28.5343,-86.6446,8020,8,12,4.17,0.59*633A",W7QO_APRS,884,19:31:14,140920,28.5343,-86.6446,8020,8,12,4.17,0.59
"$$W7QO,895,194259,140920,28.4614,-86.6287,7988,8,19,4.17,0.59*3FB4",W7QO_APRS,895,19:42:59,140920,28.4614,-86.6287,7988,8,19,4.17,0.59
"$$W7QO,896,194314,140920,28.4598,-86.6283,7988,8,18,4.17,0.60*4428",W7QO_APRS,896,19:43:14,140920,28.4598,-86.6283,7988,8,18,4.17,0.6
"$$W7QO,897,194459,140920,28.4486,-86.6257,8004,7,15,4.17,0.59*1BCB",W7QO_APRS,897,19:44:59,140920,28.4486,-86.6257,8004,7,15,4.17,0.59
"$$W7QO,898,194514,140920,28.4470,-86.6253,8004,7,16,4.17,0.59*386C",W7QO_APRS,898,19:45:14,140920,28.447,-86.6253,8004,7,16,4.17,0.59
"$$W7QO,905,195259,140920,28.3986,-86.6124,7988,6,13,4.17,0.60*D3F9",W7QO_APRS,905,19:52:59,140920,28.3986,-86.6124,7988,6,13,4.17,0.6
"$$W7QO,907,195459,140920,28.3868,-86.6096,8004,6,12,4.17,0.59*3CD4",W7QO_APRS,907,19:54:59,140920,28.3868,-86.6096,8004,6,12,4.17,0.59
"$$W7QO,981,210858,140920,27.8860,-86.5135,7972,7,8,4.17,0.63*EB2C",W7QO_APRS,981,21:08:58,140920,27.886,-86.5135,7972,7,8,4.17,0.63
"$$W7QO,992,211913,140920,27.8195,-86.4971,7941,8,12,4.17,0.63*367A",W7QO_APRS,992,21:19:13,140920,27.8195,-86.4971,7941,8,12,4.17,0.63
"$$W7QO,994,212113,140920,27.8086,-86.4939,7941,7,12,4.17,0.62*323A",W7QO_APRS,994,21:21:13,140920,27.8086,-86.4939,7941,7,12,4.17,0.62
"$$W7QO,1001,212858,140920,27.7636,-86.4829,7956,7,16,4.17,0.62*1302",W7QO_APRS,1001,21:28:58,140920,27.7636,-86.4829,7956,7,16,4.17,0.62
"$$W7QO,1002,212913,140920,27.7620,-86.4825,7972,7,18,4.17,0.62*9FD6",W7QO_APRS,1002,21:29:13,140920,27.762,-86.4825,7972,7,18,4.17,0.62
"$$W7QO,1005,213258,140920,27.7382,-86.4781,7941,8,17,4.17,0.60*5931",W7QO_APRS,1005,21:32:58,140920,27.7382,-86.4781,7941,8,17,4.17,0.6
"$$W7QO,1015,214258,140920,27.6725,-86.4674,7972,8,19,4.17,0.61*9AD3",W7QO_APRS,1015,21:42:58,140920,27.6725,-86.4674,7972,8,19,4.17,0.61
"$$W7QO,1017,214458,140920,27.6596,-86.4645,8004,8,20,4.17,0.61*FFCA",W7QO_APRS,1017,21:44:58,140920,27.6596,-86.4645,8004,8,20,4.17,0.61
"$$W7QO,1018,214513,140920,27.6580,-86.4641,8020,8,24,4.17,0.61*A917",W7QO_APRS,1018,21:45:13,140920,27.658,-86.4641,8020,8,24,4.17,0.61
"$$W7QO,1025,215258,140920,27.6083,-86.4536,7956,8,20,4.17,0.61*08C6",W7QO_APRS,1025,21:52:58,140920,27.6083,-86.4536,7956,8,20,4.17,0.61
"$$W7QO,1027,215458,140920,27.5950,-86.4507,8036,8,22,4.17,0.60*E124",W7QO_APRS,1027,21:54:58,140920,27.595,-86.4507,8036,8,22,4.17,0.6
"$$W7QO,1028,215513,140920,27.5933,-86.4503,8036,8,22,4.17,0.63*C014",W7QO_APRS,1028,21:55:13,140920,27.5933,-86.4503,8036,8,22,4.17,0.63
"$$W7QO,1037,220458,140920,27.5277,-86.4343,7893,6,18,4.17,0.61*56C7",W7QO_APRS,1037,22:04:58,140920,27.5277,-86.4343,7893,6,18,4.17,0.61
"$$W7QO,1040,220713,140920,27.5122,-86.4306,7956,5,17,4.17,0.60*9E0E",W7QO_APRS,1040,22:07:13,140920,27.5122,-86.4306,7956,5,17,4.17,0.6
