_sentence,_receivers,sentence_id,time,latitude,longitude,satellites,altitude,temperature,battery
"$$EDUPIC10,315,18:25:04,5415.40410,00837.83108,08,7731.0,-41.5,1.19*1642","DJ3AK,PE2G,MH",315,18:25:04,54.256735,8.630518,8,7731.0,-41.5,1.19
"$$EDUPIC10,316,18:27:04,5415.82176,00840.26181,07,7707.4,-41.25,1.19*B98C","DJ3AK,PE2G,MH",316,18:27:04,54.263696,8.67103017,7,7707.4,-41.25,1.19
"$$EDUPIC10,317,18:29:04,5416.20579,00842.71688,08,7706.2,-41,1.18*B6D3","DJ3AK,PE2G,MH",317,18:29:04,54.2700965,8.711948,8,7706.2,-41.0,1.18
"$$EDUPIC10,318,18:31:04,5416.57805,00845.17703,07,7734.0,-41.25,1.18*C5F8","DJ3AK,PE2G,MH",318,18:31:04,54.27630083,8.7529505,7,7734.0,-41.25,1.18
"$$EDUPIC10,319,18:33:04,5416.92586,00847.65562,08,7748.1,-41.25,1.18*6C5A","DJ3AK,PE2G,MH",319,18:33:04,54.28209767,8.79426033,8,7748.1,-41.25,1.18
"$$EDUPIC10,320,18:35:04,5417.26072,00850.13021,07,7727.9,-41.25,1.19*8DF5","DJ3AK,PE2G,MH",320,18:35:04,54.28767867,8.8355035,7,7727.9,-41.25,1.19
"$$EDUPIC10,321,18:37:14,5417.63727,00852.78427,08,7707.6,-41.5,1.17*8B1F","DJ3AK,PE2G,MH",321,18:37:14,54.2939545,8.87973783,8,7707.6,-41.5,1.17
"$$EDUPIC10,322,18:39:04,5417.95356,00855.00905,09,7722.3,-41.5,1.18*1FDC","DJ3AK,PE2G,MH",322,18:39:04,54.299226,8.9168175,9,7722.3,-41.5,1.18
"$$EDUPIC10,323,18:41:04,5418.33574,00857.41605,06,7780.0,-41.5,1.2*CB86","DJ3AK,PE2G,MH",323,18:41:04,54.30559567,8.95693417,6,7780.0,-41.5,1.2
"$$EDUPIC10,324,18:43:04,5418.71034,00859.81765,10,7698.6,-41.5,1.18*7526","DJ3AK,PE2G,MH",324,18:43:04,54.311839,8.99696083,10,7698.6,-41.5,1.18
"$$EDUPIC10,325,18:45:04,5419.12608,00902.20829,07,7722.2,-41.25,1.18*C279","DJ3AK,PE2G",325,18:45:04,54.318768,9.03680483,7,7722.2,-41.25,1.18
"$$EDUPIC10,326,18:47:04,5419.55568,00904.60100,08,7754.3,-41.5,1.18*3EEF","DJ3AK,PE2G,MH",326,18:47:04,54.325928,9.07668333,8,7754.3,-41.5,1.18
"$$EDUPIC10,327,18:49:04,5419.98737,00906.98323,07,7752.5,-41.5,1.17*5D52","DJ3AK,PE2G,MH",327,18:49:04,54.33312283,9.11638717,7,7752.5,-41.5,1.17
"$$EDUPIC10,328,18:51:04,5420.41477,00909.38011,09,7717.3,-41.25,1.18*7683","DJ3AK,PE2G,MH",328,18:51:04,54.34024617,9.15633517,9,7717.3,-41.25,1.18
"$$EDUPIC10,329,18:53:04,5420.83494,00911.75779,08,7688.1,-41.25,1.19*C5E2","DJ3AK,PE2G,MH",329,18:53:04,54.347249,9.19596317,8,7688.1,-41.25,1.19
"$$EDUPIC10,330,18:55:04,5421.25350,00914.11349,07,7687.1,-41.25,1.17*2BD3","DJ3AK,PE2G,MH",330,18:55:04,54.354225,9.23522483,7,7687.1,-41.25,1.17
"$$EDUPIC10,331,18:57:04,5421.67385,00916.50599,10,7737.3,-41.5,1.17*4B39","DJ3AK,PE2G,MH",331,18:57:04,54.36123083,9.27509983,10,7737.3,-41.5,1.17
"$$EDUPIC10,332,18:59:04,5422.09174,00918.89681,06,7760.6,-41.25,1.15*8B65","DJ3AK,PE2G,MH",332,18:59:04,54.36819567,9.31494683,6,7760.6,-41.25,1.15
"$$EDUPIC10,333,19:01:04,5422.52141,00921.29763,07,7811.9,-41.75,1.16*F60C","DJ3AK,PE2G,MH",333,19:01:04,54.37535683,9.3549605,7,7811.9,-41.75,1.16
"$$EDUPIC10,334,19:03:04,5422.95168,00923.71400,07,7788.6,-41.75,1.18*CF07","DJ3AK,PE2G,MH",334,19:03:04,54.382528,9.39523333,7,7788.6,-41.75,1.18
"$$EDUPIC10,335,19:05:04,5423.39557,00926.11468,07,7772.3,-41.5,1.15*008C","DJ3AK,PE2G,MH",335,19:05:04,54.38992617,9.43524467,7,7772.3,-41.5,1.15
"$$EDUPIC10,336,19:07:04,5423.85383,00928.48871,07,7727.8,-41.75,1.17*FD32","DJ3AK,PE2G,MH",336,19:07:04,54.39756383,9.47481183,7,7727.8,-41.75,1.17
"$$EDUPIC10,337,19:09:04,5424.32162,00930.84853,07,7741.9,-41.5,1.15*948E","DJ3AK,PE2G,MH",337,19:09:04,54.40536033,9.51414217,7,7741.9,-41.5,1.15
"$$EDUPIC10,338,19:11:04,5424.79490,00933.17183,07,7728.4,-41.5,1.17*956D","DJ3AK,PE2G,MH",338,19:11:04,54.41324833,9.55286383,7,7728.4,-41.5,1.17
"$$EDUPIC10,339,19:13:04,5425.25249,00935.49329,07,7710.5,-41.5,1.17*2B8A","DJ3AK,PE2G,MH",339,19:13:04,54.42087483,9.59155483,7,7710.5,-41.5,1.17
"$$EDUPIC10,340,19:15:04,5425.71138,00937.81044,08,7691.2,-41.5,1.17*E7A6","DJ3AK,PE2G,MH",340,19:15:04,54.428523,9.630174,8,7691.2,-41.5,1.17
"$$EDUPIC10,341,19:17:04,5426.17015,00940.12450,05,7739.3,-41.5,1.17*1BA9","DJ3AK,PE2G,MH",341,19:17:04,54.43616917,9.66874167,5,7739.3,-41.5,1.17
"$$EDUPIC10,342,19:19:04,5426.61667,00942.44584,07,7740.7,-41.5,1.17*73C9","DJ3AK,PE2G,MH",342,19:19:04,54.44361117,9.70743067,7,7740.7,-41.5,1.17
"$$EDUPIC10,343,19:21:04,5427.05486,00944.80387,06,7744.7,-41.5,1.16*A6D7","DJ3AK,PE2G,MH",343,19:21:04,54.45091433,9.74673117,6,7744.7,-41.5,1.16
"$$EDUPIC10,344,19:23:04,5427.47950,00947.18256,06,7772.8,-41.75,1.17*FB29","DJ3AK,PE2G,MH",344,19:23:04,54.45799167,9.786376,6,7772.8,-41.75,1.17
"$$EDUPIC10,345,19:25:04,5427.89868,00949.57812,08,7774.9,-41.5,1.16*CBDC","DJ3AK,PE2G,MH",345,19:25:04,54.464978,9.826302,8,7774.9,-41.5,1.16
"$$EDUPIC10,346,19:27:04,5428.29989,00951.96241,06,7725.4,-41.5,1.16*F8A7","DJ3AK,PE2G,MH",346,19:27:04,54.47166483,9.86604017,6,7725.4,-41.5,1.16
"$$EDUPIC10,347,19:29:04,5428.70672,00954.35774,07,7690.0,-41,1.12*2206","DJ3AK,PE2G,MH",347,19:29:04,54.47844533,9.90596233,7,7690.0,-41.0,1.12
"$$EDUPIC10,348,19:31:04,5429.10820,00956.72042,07,7669.5,-41.25,1.14*9CA0","DJ3AK,PE2G,MH",348,19:31:04,54.48513667,9.94534033,7,7669.5,-41.25,1.14
"$$EDUPIC10,349,19:33:04,5429.52574,00959.06967,06,7677.0,-41.25,1.14*423A","DJ3AK,PE2G,MH",349,19:33:04,54.49209567,9.9844945,6,7677.0,-41.25,1.14
"$$EDUPIC10,350,19:35:04,5429.96038,01001.43692,08,7693.4,-41.25,1.15*8A50","DJ3AK,PE2G,MH",350,19:35:04,54.49933967,10.02394867,8,7693.4,-41.25,1.15
"$$EDUPIC10,351,19:37:04,5430.41694,01003.81285,06,7685.5,-41.25,1.15*D8FC","DJ3AK,PE2G,MH",351,19:37:04,54.506949,10.0635475,6,7685.5,-41.25,1.15
"$$EDUPIC10,352,19:39:04,5430.88984,01006.22078,07,7700.7,-41.25,1.17*3835","DJ3AK,PE2G,MH",352,19:39:04,54.51483067,10.10367967,7,7700.7,-41.25,1.17
"$$EDUPIC10,353,19:41:04,5431.35902,01008.62254,07,7701.5,-41.25,1.14*E8ED","DJ3AK,PE2G,MH",353,19:41:04,54.52265033,10.143709,7,7701.5,-41.25,1.14
"$$EDUPIC10,354,19:43:04,5431.80957,01011.05782,06,7689.3,-41.5,1.15*52CE","DJ3AK,PE2G,MH",354,19:43:04,54.5301595,10.184297,6,7689.3,-41.5,1.15
"$$EDUPIC10,355,19:45:04,5432.27207,01013.49808,07,7711.6,-41.5,1.15*607C","DJ3AK,PE2G,MH",355,19:45:04,54.53786783,10.224968,7,7711.6,-41.5,1.15
"$$EDUPIC10,356,19:47:04,5432.72893,01015.92215,08,7697.3,-41.5,1.15*75C0","DJ3AK,PE2G,MH",356,19:47:04,54.54548217,10.26536917,8,7697.3,-41.5,1.15
"$$EDUPIC10,357,19:49:04,5433.18890,01018.36480,07,7718.2,-41.5,1.15*DCB7","DJ3AK,PE2G,MH",357,19:49:04,54.55314833,10.30608,7,7718.2,-41.5,1.15
"$$EDUPIC10,358,19:51:04,5433.65740,01020.81365,08,7707.3,-41.5,1.14*81D7","DJ3AK,PE2G,MH",358,19:51:04,54.56095667,10.34689417,8,7707.3,-41.5,1.14
"$$EDUPIC10,359,19:53:04,5434.12534,01023.27413,08,7717.6,-41.5,1.14*CD7D","DJ3AK,PE2G,MH",359,19:53:04,54.56875567,10.38790217,8,7717.6,-41.5,1.14
"$$EDUPIC10,360,19:55:04,5434.59075,01025.76287,06,7706.0,-41.5,1.14*42A9","DJ3AK,PE2G,MH",360,19:55:04,54.5765125,10.42938117,6,7706.0,-41.5,1.14
"$$EDUPIC10,361,19:57:04,5435.05788,01028.26053,05,7708.5,-41.5,1.13*7CC6","DJ3AK,MH",361,19:57:04,54.584298,10.47100883,5,7708.5,-41.5,1.13
"$$EDUPIC10,362,19:59:04,5435.52552,01030.74843,07,7742.3,-41.25,1.11*947F",MH,362,19:59:04,54.592092,10.51247383,7,7742.3,-41.25,1.11
"$$EDUPIC10,363,20:01:04,5435.99575,01033.21276,06,7731.2,-41.5,1.1*102A","MH,SM7DSE",363,20:01:04,54.59992917,10.553546,6,7731.2,-41.5,1.1
"$$EDUPIC10,364,20:03:04,5436.45841,01035.68335,09,7692.5,-41.5,1.12*C919",MH,364,20:03:04,54.60764017,10.5947225,9,7692.5,-41.5,1.12
"$$EDUPIC10,365,20:05:04,5436.91849,01038.16316,08,7672.2,-41.75,1.13*86EF",MH,365,20:05:04,54.61530817,10.63605267,8,7672.2,-41.75,1.13
"$$EDUPIC10,366,20:07:04,5437.36681,01040.66484,08,7710.2,-41.75,1.13*5387","MH,SM7DSE",366,20:07:04,54.62278017,10.67774733,8,7710.2,-41.75,1.13
"$$EDUPIC10,367,20:09:04,5437.81000,01043.15598,07,7688.2,-41.5,1.11*358A",MH,367,20:09:04,54.63016667,10.71926633,7,7688.2,-41.5,1.11
"$$EDUPIC10,368,20:11:04,5438.24737,01045.66519,07,7668.5,-41.5,1.11*A258","DJ3AK,MH",368,20:11:04,54.63745617,10.7610865,7,7668.5,-41.5,1.11
"$$EDUPIC10,369,20:13:04,5438.66558,01048.16535,07,7686.6,-41.5,1.11*2405","DJ3AK,MH,SM7DSE",369,20:13:04,54.64442633,10.80275583,7,7686.6,-41.5,1.11
"$$EDUPIC10,370,20:15:04,5439.07828,01050.64327,07,7727.7,-41.75,1.11*8695","DJ3AK,MH,SM7DSE",370,20:15:04,54.65130467,10.8440545,7,7727.7,-41.75,1.11
"$$EDUPIC10,371,20:17:04,5439.50143,01053.11933,07,7737.5,-41.75,1.12*EAB5","DJ3AK,MH,SM7DSE",371,20:17:04,54.65835717,10.88532217,7,7737.5,-41.75,1.12
"$$EDUPIC10,372,20:19:04,5439.94459,01055.59245,07,7781.8,-42,1.1*C106","DJ3AK,MH,SM7DSE",372,20:19:04,54.66574317,10.92654083,7,7781.8,-42.0,1.1
"$$EDUPIC10,373,20:21:04,5440.38897,01058.04489,06,7796.8,-42.25,1.11*DFF2","DJ3AK,MH,SM7DSE",373,20:21:04,54.6731495,10.96741483,6,7796.8,-42.25,1.11
"$$EDUPIC10,374,20:23:04,5440.83866,01100.50829,06,7795.7,-42.25,1.09*52B0","DJ3AK,MH,SM7DSE",374,20:23:04,54.68064433,11.0084715,6,7795.7,-42.25,1.09
"$$EDUPIC10,375,20:25:04,5441.28349,01102.94745,07,7758.7,-42,1.1*3DB1","DJ3AK,MH,SM7DSE",375,20:25:04,54.68805817,11.04912417,7,7758.7,-42.0,1.1
"$$EDUPIC10,376,20:27:04,5441.73070,01105.39420,08,7722.4,-42,1.08*E375","DJ3AK,MH,SM7DSE",376,20:27:04,54.69551167,11.08990333,8,7722.4,-42.0,1.08
"$$EDUPIC10,377,20:29:04,5442.17733,01107.83523,07,7693.1,-41.75,1.07*DC75","DJ3AK,MH,SM7DSE",377,20:29:04,54.7029555,11.13058717,7,7693.1,-41.75,1.07
"$$EDUPIC10,378,20:31:04,5442.61043,01110.26700,05,7706.7,-41.75,1.07*7B79","DJ3AK,MH,SM7DSE",378,20:31:04,54.71017383,11.17111667,5,7706.7,-41.75,1.07
"$$EDUPIC10,379,20:33:11,5443.05945,01112.85158,05,7712.5,-41.75,1.07*280E","DJ3AK,MH,SM7DSE",379,20:33:11,54.7176575,11.214193,5,7712.5,-41.75,1.07
"$$EDUPIC10,380,20:35:04,5443.43645,01115.15518,08,7717.8,-41.75,1.06*EEE0","DJ3AK,SM7DSE",380,20:35:04,54.72394083,11.25258633,8,7717.8,-41.75,1.06
"$$EDUPIC10,381,20:37:04,5443.81595,01117.59096,08,7683.3,-41.75,1.07*400F","DJ3AK,SM7DSE",381,20:37:04,54.73026583,11.29318267,8,7683.3,-41.75,1.07
"$$EDUPIC10,382,20:39:04,5444.20223,01120.00482,09,7642.0,-41.5,1.08*8F5A","DJ3AK,SM7DSE",382,20:39:04,54.73670383,11.33341367,9,7642.0,-41.5,1.08
"$$EDUPIC10,383,20:41:04,5444.58675,01122.42335,07,7608.5,-41.25,1.08*C2B6","DJ3AK,SP1TMN,SM7DSE",383,20:41:04,54.7431125,11.3737225,7,7608.5,-41.25,1.08
"$$EDUPIC10,384,20:43:04,5444.97214,01124.88501,09,7633.7,-41.5,1.09*F12C","DJ3AK,SP1TMN,OZ1SKY,SM7DSE",384,20:43:04,54.74953567,11.41475017,9,7633.7,-41.5,1.09
"$$EDUPIC10,385,20:45:04,5445.35792,01127.35560,07,7720.8,-41.5,1.08*7E37","DJ3AK,SM7DSE",385,20:45:04,54.75596533,11.45592667,7,7720.8,-41.5,1.08
"$$EDUPIC10,386,20:47:04,5445.73129,01129.84408,07,7758.6,-41.5,1.08*2FE8","DJ3AK,SP1TMN,OZ1SKY,SM7DSE",386,20:47:04,54.76218817,11.49740133,7,7758.6,-41.5,1.08
"$$EDUPIC10,387,20:49:04,5446.07989,01132.34627,07,7747.7,-41.75,1.06*1C71","DJ3AK,OZ1SKY,SM7DSE",387,20:49:04,54.76799817,11.5391045,7,7747.7,-41.75,1.06
"$$EDUPIC10,388,20:51:04,5446.40487,01134.83874,09,7784.6,-42,1.07*8568","DJ3AK,OZ1SKY,SM7DSE",388,20:51:04,54.7734145,11.58064567,9,7784.6,-42.0,1.07
