_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites,battery,temperature_internal
"$$FALCON,40,13:52:31,+50.821541,+4.428860,3730,10,4.40,23.5*B090",PD5TON,40,13:52:31,50.821541,4.42886,3730,10,4.4,23.5
"$$FALCON,43,13:53:17,+50.826672,+4.436520,4068,10,4.39,23.0*04D6","PE1ANS,PD5TON",43,13:53:17,50.826672,4.43652,4068,10,4.39,23.0
"$$FALCON,44,13:53:32,+50.828732,+4.439450,4172,10,4.40,23.0*DC1F",PE1ANS,44,13:53:32,50.828732,4.43945,4172,10,4.4,23.0
"$$FALCON,45,13:53:46,+50.830761,+4.442360,4283,10,4.39,22.5*D4CE","PE1ANS,PD5TON",45,13:53:46,50.830761,4.44236,4283,10,4.39,22.5
"$$FALCON,46,13:54:01,+50.833061,+4.445300,4395,10,4.40,22.5*EDC4","PE1ANS,PD5TON",46,13:54:01,50.833061,4.4453,4395,10,4.4,22.5
"$$FALCON,47,13:54:16,+50.835522,+4.448410,4498,10,4.39,22.5*C9EC","PE1ANS,PD5TON",47,13:54:16,50.835522,4.44841,4498,10,4.39,22.5
"$$FALCON,48,13:54:31,+50.837849,+4.451290,4608,10,4.40,22.0*9294",PD5TON,48,13:54:31,50.837849,4.45129,4608,10,4.4,22.0
"$$FALCON,49,13:54:46,+50.840260,+4.454090,4705,10,4.38,22.0*1BE0","PE1ANS,PD5TON",49,13:54:46,50.84026,4.45409,4705,10,4.38,22.0
"$$FALCON,50,13:55:02,+50.842461,+4.457210,4824,10,4.40,21.5*987E","PE1ANS,PD5TON",50,13:55:02,50.842461,4.45721,4824,10,4.4,21.5
"$$FALCON,51,13:55:17,+50.844292,+4.460000,4925,10,4.39,21.5*EE8A","PE1ANS,PD5TON",51,13:55:17,50.844292,4.46,4925,10,4.39,21.5
"$$FALCON,52,13:55:31,+50.846008,+4.462560,5031,10,4.38,21.5*8DB3","PE1ANS,PD5TON",52,13:55:31,50.846008,4.46256,5031,10,4.38,21.5
"$$FALCON,53,13:55:46,+50.847820,+4.465590,5139,10,4.39,21.0*7C8A","PE1ANS,PD5TON",53,13:55:46,50.84782,4.46559,5139,10,4.39,21.0
"$$FALCON,55,13:56:16,+50.851650,+4.471830,5354,10,4.38,20.5*E756",PE1ANS,55,13:56:16,50.85165,4.47183,5354,10,4.38,20.5
"$$FALCON,56,13:56:31,+50.853870,+4.474920,5455,10,4.37,20.5*81CE",PE1ANS,56,13:56:31,50.85387,4.47492,5455,10,4.37,20.5
"$$FALCON,58,13:57:02,+50.858181,+4.482870,5666,10,4.39,20.0*AB92",PE1ANS,58,13:57:02,50.858181,4.48287,5666,10,4.39,20.0
"$$FALCON,59,13:57:16,+50.860371,+4.486650,5773,10,4.37,19.5*B974",PE1ANS,59,13:57:16,50.860371,4.48665,5773,10,4.37,19.5
"$$FALCON,60,13:57:31,+50.862919,+4.490850,5880,10,4.39,19.5*2E44",PE1ANS,60,13:57:31,50.862919,4.49085,5880,10,4.39,19.5
"$$FALCON,61,13:57:46,+50.865700,+4.495170,5979,10,4.39,19.0*197F",PE1ANS,61,13:57:46,50.8657,4.49517,5979,10,4.39,19.0
"$$FALCON,62,13:58:01,+50.868351,+4.499550,6084,10,4.37,19.0*09A2",PE1ANS,62,13:58:01,50.868351,4.49955,6084,10,4.37,19.0
"$$FALCON,63,13:58:15,+50.871021,+4.503070,6183,10,4.37,18.5*AC86",PE1ANS,63,13:58:15,50.871021,4.50307,6183,10,4.37,18.5
"$$FALCON,64,13:58:30,+50.873680,+4.506960,6289,10,4.37,18.5*B718",PE1ANS,64,13:58:30,50.87368,4.50696,6289,10,4.37,18.5
"$$FALCON,66,13:59:01,+50.879570,+4.514860,6515,10,4.36,17.5*D8EB","PE1ANS,PD5TON",66,13:59:01,50.87957,4.51486,6515,10,4.36,17.5
"$$FALCON,67,13:59:16,+50.882381,+4.518690,6634,10,4.37,17.5*1D3B","PE1ANS,PD5TON",67,13:59:16,50.882381,4.51869,6634,10,4.37,17.5
"$$FALCON,68,13:59:31,+50.885391,+4.522210,6750,10,4.38,17.0*1D92","PE1ANS,PD5TON",68,13:59:31,50.885391,4.52221,6750,10,4.38,17.0
"$$FALCON,69,13:59:46,+50.888500,+4.525970,6856,10,4.37,17.0*CA22","PE1ANS,PD5TON",69,13:59:46,50.8885,4.52597,6856,10,4.37,17.0
"$$FALCON,70,14:00:00,+50.891472,+4.529750,6968,10,4.36,16.5*0068",PD5TON,70,14:00:00,50.891472,4.52975,6968,10,4.36,16.5
"$$FALCON,72,14:00:30,+50.897770,+4.537430,7195,10,4.37,16.0*B555",PE1ANS,72,14:00:30,50.89777,4.53743,7195,10,4.37,16.0
"$$FALCON,74,14:01:01,+50.903912,+4.546540,7434,10,4.35,15.5*5F8A",PE1ANS,74,14:01:01,50.903912,4.54654,7434,10,4.35,15.5
"$$FALCON,75,14:01:16,+50.906601,+4.550720,7531,10,4.35,15.0*1DF3",PE1ANS,75,14:01:16,50.906601,4.55072,7531,10,4.35,15.0
"$$FALCON,76,14:01:30,+50.909302,+4.554720,7644,10,4.36,14.5*176A",PE1ANS,76,14:01:30,50.909302,4.55472,7644,10,4.36,14.5
"$$FALCON,77,14:01:45,+50.912010,+4.558840,7760,10,4.36,14.5*B8B0",PE1ANS,77,14:01:45,50.91201,4.55884,7760,10,4.36,14.5
"$$FALCON,78,14:02:00,+50.915279,+4.563500,7865,10,4.36,14.0*F9C8",PE1ANS,78,14:02:00,50.915279,4.5635,7865,10,4.36,14.0
"$$FALCON,79,14:02:15,+50.918350,+4.568140,7971,10,4.36,14.0*67F1",PE1ANS,79,14:02:15,50.91835,4.56814,7971,10,4.36,14.0
"$$FALCON,80,14:02:29,+50.921268,+4.572710,8085,10,4.32,13.5*6E94",PE1ANS,80,14:02:29,50.921268,4.57271,8085,10,4.32,13.5
"$$FALCON,82,14:03:00,+50.927219,+4.581510,8312,10,4.35,13.0*5BE3",PE1ANS,82,14:03:00,50.927219,4.58151,8312,10,4.35,13.0
"$$FALCON,83,14:03:15,+50.930019,+4.585890,8423,10,4.35,12.5*D5E1",PE1ANS,83,14:03:15,50.930019,4.58589,8423,10,4.35,12.5
"$$FALCON,85,14:03:45,+50.936039,+4.595090,8645,10,4.35,12.0*A3CE",PE1ANS,85,14:03:45,50.936039,4.59509,8645,10,4.35,12.0
"$$FALCON,86,14:04:00,+50.938950,+4.599090,8768,10,4.35,12.0*04A0",PE1ANS,86,14:04:00,50.93895,4.59909,8768,10,4.35,12.0
"$$FALCON,87,14:04:14,+50.941601,+4.603170,8878,10,4.33,11.5*F850",PE1ANS,87,14:04:14,50.941601,4.60317,8878,10,4.33,11.5
"$$FALCON,88,14:04:29,+50.944771,+4.607890,8989,10,4.34,11.0*CDB1",PE1ANS,88,14:04:29,50.944771,4.60789,8989,10,4.34,11.0
"$$FALCON,90,14:05:00,+50.951370,+4.616860,9187,10,4.34,10.5*7664",PE1ANS,90,14:05:00,50.95137,4.61686,9187,10,4.34,10.5
"$$FALCON,91,14:05:15,+50.954659,+4.621590,9293,10,4.34,10.5*F5B3",PE1ANS,91,14:05:15,50.954659,4.62159,9293,10,4.34,10.5
"$$FALCON,92,14:05:30,+50.957500,+4.626480,9400,10,4.33,10.0*C963",PE1ANS,92,14:05:30,50.9575,4.62648,9400,10,4.33,10.0
"$$FALCON,93,14:05:45,+50.960419,+4.630910,9515,10,4.33,9.5*4A23",PE1ANS,93,14:05:45,50.960419,4.63091,9515,10,4.33,9.5
"$$FALCON,94,14:05:59,+50.963112,+4.634890,9619,10,4.32,9.5*DC0A",PE1ANS,94,14:05:59,50.963112,4.63489,9619,10,4.32,9.5
"$$FALCON,95,14:06:14,+50.966129,+4.638970,9715,10,4.31,9.0*47FA",PE1ANS,95,14:06:14,50.966129,4.63897,9715,10,4.31,9.0
"$$FALCON,96,14:06:28,+50.968590,+4.642270,9804,10,4.31,9.0*F42E",PE1ANS,96,14:06:28,50.96859,4.64227,9804,10,4.31,9.0
"$$FALCON,98,14:06:59,+50.974270,+4.652520,10020,10,4.31,8.0*E1B8",PE1ANS,98,14:06:59,50.97427,4.65252,10020,10,4.31,8.0
"$$FALCON,99,14:07:14,+50.976250,+4.657420,10106,10,4.31,8.0*FC8C",PE1ANS,99,14:07:14,50.97625,4.65742,10106,10,4.31,8.0
"$$FALCON,100,14:07:29,+50.977791,+4.661650,10190,10,4.32,7.5*615C",PE1ANS,100,14:07:29,50.977791,4.66165,10190,10,4.32,7.5
"$$FALCON,101,14:07:44,+50.979488,+4.665760,10293,10,4.30,7.5*FA59",PE1ANS,101,14:07:44,50.979488,4.66576,10293,10,4.3,7.5
"$$FALCON,102,14:07:59,+50.981239,+4.670050,10401,10,4.31,7.0*D8FB",PE1ANS,102,14:07:59,50.981239,4.67005,10401,10,4.31,7.0
"$$FALCON,105,14:08:44,+50.986858,+4.682540,10702,10,4.31,6.5*23E8",PE1ANS,105,14:08:44,50.986858,4.68254,10702,10,4.31,6.5
"$$FALCON,106,14:09:00,+50.988571,+4.687630,10798,10,4.31,6.0*259D",PE1ANS,106,14:09:00,50.988571,4.68763,10798,10,4.31,6.0
"$$FALCON,110,14:10:00,+50.997589,+4.705660,11177,10,4.30,5.0*034D",PE2BZ-1,110,14:10:00,50.997589,4.70566,11177,10,4.3,5.0
"$$FALCON,112,14:10:30,+51.003170,+4.713830,11359,10,4.29,4.5*4678",PE2BZ-1,112,14:10:30,51.00317,4.71383,11359,10,4.29,4.5
"$$FALCON,114,14:11:02,+51.010151,+4.722550,11564,10,4.29,4.0*41C2",PE2BZ-1,114,14:11:02,51.010151,4.72255,11564,10,4.29,4.0
"$$FALCON,116,14:11:32,+51.016880,+4.730360,11746,10,4.28,3.5*6DA6",PE2BZ-1,116,14:11:32,51.01688,4.73036,11746,10,4.28,3.5
"$$FALCON,117,14:11:47,+51.020561,+4.734590,11828,10,4.28,3.5*58EA",PE2BZ-1,117,14:11:47,51.020561,4.73459,11828,10,4.28,3.5
"$$FALCON,118,14:12:02,+51.024200,+4.739310,11911,10,4.28,3.5*4889",PE2BZ-1,118,14:12:02,51.0242,4.73931,11911,10,4.28,3.5
"$$FALCON,121,14:12:47,+51.034359,+4.755350,12171,10,4.28,3.0*033F",PE2BZ-1,121,14:12:47,51.034359,4.75535,12171,10,4.28,3.0
"$$FALCON,123,14:13:18,+51.040321,+4.766520,12319,10,4.27,2.5*FAD1",PE2BZ-1,123,14:13:18,51.040321,4.76652,12319,10,4.27,2.5
"$$FALCON,120,14:12:32,+51.031319,+4.750000,12085,10,4.28,3.0*BF2D",PE2BZ,120,14:12:32,51.031319,4.75,12085,10,4.28,3.0
"$$FALCON,122,14:13:03,+51.037430,+4.761200,12249,9,4.26,2.5*1376",PE2BZ,122,14:13:03,51.03743,4.7612,12249,9,4.26,2.5
"$$FALCON,127,14:14:18,+51.050831,+4.785350,12635,10,4.27,2.0*3438",PE2BZ-1,127,14:14:18,51.050831,4.78535,12635,10,4.27,2.0
"$$FALCON,128,14:14:33,+51.052971,+4.789900,12705,10,4.26,2.0*35F8","PE2BZ,PE2BZ-1",128,14:14:33,51.052971,4.7899,12705,10,4.26,2.0
"$$FALCON,131,14:15:20,+51.060242,+4.803250,12933,11,4.26,1.5*2AC1","PE2BZ,G8KNN-1,PE1ANS,PE2BZ-1",131,14:15:20,51.060242,4.80325,12933,11,4.26,1.5
"$$FALCON,130,14:15:05,+51.057659,+4.799100,12862,11,4.26,2.0*5179",PE2BZ,130,14:15:05,51.057659,4.7991,12862,11,4.26,2.0
"$$FALCON,132,14:15:35,+51.062691,+4.807300,13003,11,4.25,1.5*3C25","PE1ANS,G8KNN-1,PE2BZ",132,14:15:35,51.062691,4.8073,13003,11,4.25,1.5
"$$FALCON,133,14:15:50,+51.065159,+4.811350,13076,11,4.25,1.5*1264","PE2BZ,PE1ANS,G8KNN",133,14:15:50,51.065159,4.81135,13076,11,4.25,1.5
"$$FALCON,134,14:16:05,+51.067612,+4.815450,13152,11,4.25,1.5*B912","PE2BZ,PE1ANS,G8KNN",134,14:16:05,51.067612,4.81545,13152,11,4.25,1.5
"$$FALCON,135,14:16:20,+51.070141,+4.819860,13226,11,4.23,1.5*F0CA","PE1ANS,PE2BZ,G8KNN",135,14:16:20,51.070141,4.81986,13226,11,4.23,1.5
"$$FALCON,136,14:16:35,+51.072571,+4.824170,13306,11,4.25,1.5*CB14","PE2BZ,PE1ANS",136,14:16:35,51.072571,4.82417,13306,11,4.25,1.5
"$$FALCON,137,14:16:50,+51.074860,+4.827940,13382,11,4.23,1.5*2DC3","PE1ANS,G8DHE,G8KNN",137,14:16:50,51.07486,4.82794,13382,11,4.23,1.5
"$$FALCON,138,14:17:06,+51.077209,+4.831670,13465,11,4.23,1.0*A6C2","PE2BZ,PE1ANS,G8DHE,G8KNN",138,14:17:06,51.077209,4.83167,13465,11,4.23,1.0
"$$FALCON,139,14:17:21,+51.079510,+4.834740,13544,11,4.24,1.0*511F","PE2BZ,PE1ANS,G8KNN",139,14:17:21,51.07951,4.83474,13544,11,4.24,1.0
"$$FALCON,140,14:17:36,+51.081951,+4.837600,13625,11,4.24,1.0*89C0","PE1ANS,G8KNN",140,14:17:36,51.081951,4.8376,13625,11,4.24,1.0
"$$FALCON,141,14:17:51,+51.084591,+4.840660,13702,11,4.23,1.0*2419","PE2BZ,PE1ANS,G8DHE,G8KNN,PE2BZ-1",141,14:17:51,51.084591,4.84066,13702,11,4.23,1.0
"$$FALCON,142,14:18:06,+51.087269,+4.843870,13783,11,4.24,1.0*E82F","PE2BZ,PE1ANS,G8KNN",142,14:18:06,51.087269,4.84387,13783,11,4.24,1.0
"$$FALCON,143,14:18:21,+51.089569,+4.847310,13867,11,4.24,1.0*2B3A","PE2BZ,PE1ANS,G8KNN,PE2BZ-1",143,14:18:21,51.089569,4.84731,13867,11,4.24,1.0
"$$FALCON,144,14:18:36,+51.091492,+4.850850,13948,11,4.24,1.0*CA8A","PE2BZ,PE1ANS,G8DHE,G8KNN,PE2BZ-1",144,14:18:36,51.091492,4.85085,13948,11,4.24,1.0
"$$FALCON,146,14:19:08,+51.095959,+4.857590,14112,11,4.23,1.0*31E6","PE2BZ,PE1ANS,G8KNN",146,14:19:08,51.095959,4.85759,14112,11,4.23,1.0
"$$FALCON,147,14:19:23,+51.097931,+4.860890,14186,11,4.23,1.0*EED8",G8DHE,147,14:19:23,51.097931,4.86089,14186,11,4.23,1.0
"$$FALCON,148,14:19:38,+51.099899,+4.864100,14261,11,4.22,1.0*91AC","PE1ANS,PE2BZ-1,G8DHE,G8KNN,PD5TON",148,14:19:38,51.099899,4.8641,14261,11,4.22,1.0
"$$FALCON,149,14:19:53,+51.102020,+4.867400,14333,11,4.23,1.0*FF6A","PE1ANS,PE2BZ-1,G8DHE,PD5TON",149,14:19:53,51.10202,4.8674,14333,11,4.23,1.0
"$$FALCON,150,14:20:08,+51.104111,+4.870670,14404,11,4.23,1.0*AAC9","PE1ANS,PE2BZ,G8DHE,PE2BZ-1",150,14:20:08,51.104111,4.87067,14404,11,4.23,1.0
"$$FALCON,151,14:20:23,+51.105930,+4.873960,14477,11,4.23,1.0*209A","PE1ANS,PE2BZ-1,G8DHE,PD5TON",151,14:20:23,51.10593,4.87396,14477,11,4.23,1.0
"$$FALCON,152,14:20:38,+51.107620,+4.877220,14547,11,4.21,1.0*CE02","PE1ANS,G8DHE,PD5TON",152,14:20:38,51.10762,4.87722,14547,11,4.21,1.0
"$$FALCON,153,14:20:53,+51.109379,+4.880570,14617,11,4.21,1.0*CB09","PE1ANS,PE2BZ-1",153,14:20:53,51.109379,4.88057,14617,11,4.21,1.0
"$$FALCON,154,14:21:10,+51.111511,+4.884460,14693,11,4.20,0.5*957B","PE1ANS,G8DHE,G8KNN",154,14:21:10,51.111511,4.88446,14693,11,4.2,0.5
"$$FALCON,155,14:21:25,+51.113602,+4.887990,14762,11,4.22,0.5*6709","PE1ANS,PE2BZ-1,G8KNN",155,14:21:25,51.113602,4.88799,14762,11,4.22,0.5
"$$FALCON,156,14:21:40,+51.115822,+4.891600,14836,11,4.22,0.5*0D9F","PE1ANS,G8KNN",156,14:21:40,51.115822,4.8916,14836,11,4.22,0.5
"$$FALCON,157,14:21:55,+51.118061,+4.894890,14911,11,4.22,0.5*7D5F","PE1ANS,PE2BZ-1,G8KNN",157,14:21:55,51.118061,4.89489,14911,11,4.22,0.5
"$$FALCON,158,14:22:10,+51.120190,+4.897690,14987,11,4.22,0.5*03DA","PE2BZ,PE1ANS,G8KNN,PE2BZ-1",158,14:22:10,51.12019,4.89769,14987,11,4.22,0.5
"$$FALCON,159,14:22:25,+51.122280,+4.900360,15066,11,4.20,1.0*4132","PE1ANS,PE2BZ-1,G8KNN",159,14:22:25,51.12228,4.90036,15066,11,4.2,1.0
"$$FALCON,160,14:22:40,+51.124352,+4.903220,15146,11,4.22,1.0*C338","PE1ANS,G8KNN",160,14:22:40,51.124352,4.90322,15146,11,4.22,1.0
"$$FALCON,162,14:23:11,+51.128651,+4.909720,15318,10,4.22,1.0*4965","PE1ANS,G8KNN",162,14:23:11,51.128651,4.90972,15318,10,4.22,1.0
"$$FALCON,163,14:23:26,+51.130600,+4.913700,15402,11,4.22,1.0*5844","PE2BZ,PE1ANS,G8KNN",163,14:23:26,51.1306,4.9137,15402,11,4.22,1.0
"$$FALCON,164,14:23:41,+51.132462,+4.917650,15484,11,4.21,1.0*334C","PE2BZ,PE1ANS,G8KNN,PD5TON",164,14:23:41,51.132462,4.91765,15484,11,4.21,1.0
"$$FALCON,165,14:23:56,+51.134178,+4.921380,15563,11,4.20,1.0*D067","PE1ANS,PE2BZ,G8KNN,PD5TON",165,14:23:56,51.134178,4.92138,15563,11,4.2,1.0
"$$FALCON,166,14:24:11,+51.135899,+4.924910,15643,11,4.21,1.0*89E0","PE2BZ,PE1ANS,G8DHE,G8KNN,PD5TON",166,14:24:11,51.135899,4.92491,15643,11,4.21,1.0
"$$FALCON,167,14:24:26,+51.137711,+4.928320,15719,11,4.20,1.0*3211","PE1ANS,PE2BZ,G8KNN,PD5TON",167,14:24:26,51.137711,4.92832,15719,11,4.2,1.0
"$$FALCON,168,14:24:41,+51.139610,+4.931900,15795,11,4.19,1.0*1973","PE1ANS,G8DHE,G8KNN,PD5TON",168,14:24:41,51.13961,4.9319,15795,11,4.19,1.0
"$$FALCON,170,14:25:13,+51.143559,+4.939850,15961,11,4.20,1.0*6587","PE1ANS,G8DHE,G8KNN,PD5TON",170,14:25:13,51.143559,4.93985,15961,11,4.2,1.0
"$$FALCON,171,14:25:28,+51.145409,+4.943320,16038,11,4.20,1.0*6D49","G8DHE,G8KNN,PD5TON",171,14:25:28,51.145409,4.94332,16038,11,4.2,1.0
"$$FALCON,172,14:25:43,+51.147549,+4.946560,16117,11,4.21,1.0*D52A","PE1ANS,G8KNN,PD5TON",172,14:25:43,51.147549,4.94656,16117,11,4.21,1.0
"$$FALCON,173,14:25:58,+51.149570,+4.949920,16195,11,4.20,1.0*3D04","PE1ANS,G8KNN",173,14:25:58,51.14957,4.94992,16195,11,4.2,1.0
"$$FALCON,174,14:26:13,+51.151550,+4.953380,16273,11,4.20,1.0*DEA3","PE1ANS,G8KNN,PD5TON",174,14:26:13,51.15155,4.95338,16273,11,4.2,1.0
"$$FALCON,175,14:26:28,+51.153309,+4.956580,16351,11,4.20,1.0*D490","PE1ANS,NAVRAC2,G8KNN,PD5TON",175,14:26:28,51.153309,4.95658,16351,11,4.2,1.0
"$$FALCON,176,14:26:43,+51.154888,+4.959600,16429,11,4.19,1.0*EB10","PE1ANS,NAVRAC2,G8DHE,G8KNN,PD5TON",176,14:26:43,51.154888,4.9596,16429,11,4.19,1.0
"$$FALCON,177,14:26:58,+51.156719,+4.962560,16508,11,4.20,1.0*8FE5","PE1ANS,NAVRAC2,G8KNN,PD5TON",177,14:26:58,51.156719,4.96256,16508,11,4.2,1.0
"$$FALCON,178,14:27:14,+51.158531,+4.965770,16592,11,4.20,1.0*5ADF","PE1ANS,NAVRAC2,G8KNN,PD5TON,PE2BZ-1",178,14:27:14,51.158531,4.96577,16592,11,4.2,1.0
"$$FALCON,179,14:27:29,+51.160110,+4.968670,16672,11,4.19,1.0*ED5A","PE2BZ-1,PD5TON,PE2BZ,NAVRAC2,G8KNN,PE1ANS",179,14:27:29,51.16011,4.96867,16672,11,4.19,1.0
"$$FALCON,180,14:27:44,+51.161701,+4.971340,16752,11,4.20,1.0*F49A","PE2BZ,NAVRAC2,PD5TON,G8KNN,PE1ANS",180,14:27:44,51.161701,4.97134,16752,11,4.2,1.0
"$$FALCON,181,14:27:59,+51.163219,+4.973810,16833,11,4.20,1.0*C251","PE1ANS,NAVRAC2,G8KNN,PD5TON,PE2BZ-1",181,14:27:59,51.163219,4.97381,16833,11,4.2,1.0
"$$FALCON,182,14:28:14,+51.164639,+4.976170,16916,11,4.19,1.0*51DE","PE1ANS,NAVRAC2,G8KNN,PD5TON,PE2BZ-1",182,14:28:14,51.164639,4.97617,16916,11,4.19,1.0
"$$FALCON,183,14:28:29,+51.165852,+4.978230,17001,11,4.18,1.0*48AA","PE1ANS,NAVRAC2,G8KNN,PD5TON",183,14:28:29,51.165852,4.97823,17001,11,4.18,1.0
"$$FALCON,184,14:28:44,+51.167198,+4.980150,17098,11,4.20,1.5*12D3","PE1RQM,PE1ANS,G8KNN,NAVRAC2",184,14:28:44,51.167198,4.98015,17098,11,4.2,1.5
"$$FALCON,186,14:29:16,+51.170158,+4.983760,17276,11,4.18,1.5*0AB2","PE1ANS,PE1RQM,G8KNN,NAVRAC2",186,14:29:16,51.170158,4.98376,17276,11,4.18,1.5
"$$FALCON,187,14:29:31,+51.171490,+4.986220,17364,11,4.19,1.5*70C1","PE1ANS,PE1RQM,G8KNN,NAVRAC2,PE2BZ-1",187,14:29:31,51.17149,4.98622,17364,11,4.19,1.5
"$$FALCON,188,14:29:46,+51.172722,+4.989300,17445,11,4.19,1.5*8B6E","PE1ANS,NAVRAC2,G8DHE,G8KNN,PD5TON",188,14:29:46,51.172722,4.9893,17445,11,4.19,1.5
"$$FALCON,189,14:30:01,+51.173809,+4.992600,17526,11,4.19,1.5*56C4","PE1RQM,G8DHE,PD5TON,PE1ANS,G8KNN,NAVRAC2",189,14:30:01,51.173809,4.9926,17526,11,4.19,1.5
"$$FALCON,190,14:30:16,+51.174881,+4.995740,17607,11,4.18,1.5*9A97","NL1ALX,PD5TON,PE2BZ,PE1ANS,G8KNN,NAVRAC2",190,14:30:16,51.174881,4.99574,17607,11,4.18,1.5
"$$FALCON,191,14:30:31,+51.175980,+4.998750,17688,11,4.19,1.5*E944","NL1ALX,PD5TON,PE2BZ,NAVRAC2,G8KNN,PE1ANS",191,14:30:31,51.17598,4.99875,17688,11,4.19,1.5
"$$FALCON,192,14:30:46,+51.177341,+5.001900,17772,11,4.18,1.5*0D56","PE1ANS,NAVRAC2,G8KNN,PD5TON",192,14:30:46,51.177341,5.0019,17772,11,4.18,1.5
"$$FALCON,193,14:31:01,+51.178398,+5.005200,17850,11,4.17,1.5*E64C","PE1ANS,NL1ALX,G8KNN",193,14:31:01,51.178398,5.0052,17850,11,4.17,1.5
"$$FALCON,194,14:31:17,+51.179260,+5.008460,17935,11,4.19,1.5*936F","PE1ANS,NAVRAC2,NL1ALX,G8KNN,PD5TON",194,14:31:17,51.17926,5.00846,17935,11,4.19,1.5
"$$FALCON,195,14:31:32,+51.180168,+5.011330,18015,11,4.19,2.0*E10C","NAVRAC2,PE1ANS,NL1ALX,G8KNN,PD5TON",195,14:31:32,51.180168,5.01133,18015,11,4.19,2.0
"$$FALCON,196,14:31:47,+51.180981,+5.014030,18095,11,4.17,2.0*8033","PE1ANS,NL1ALX,G8KNN,PD5TON",196,14:31:47,51.180981,5.01403,18095,11,4.17,2.0
"$$FALCON,197,14:32:02,+51.181789,+5.016510,18174,11,4.17,2.0*A79C","NL1ALX,G8DHE,PD5TON,PE1ANS,G8KNN,NAVRAC2",197,14:32:02,51.181789,5.01651,18174,11,4.17,2.0
"$$FALCON,198,14:32:17,+51.182671,+5.018940,18255,11,4.18,2.0*7BFD","PE1ANS,NAVRAC2,NL1ALX,G8KNN,PD5TON",198,14:32:17,51.182671,5.01894,18255,11,4.18,2.0
"$$FALCON,199,14:32:33,+51.183830,+5.021660,18338,11,4.18,2.0*5AF7","PE1ANS,NAVRAC2,NL1ALX,G8KNN,PD5TON",199,14:32:33,51.18383,5.02166,18338,11,4.18,2.0
"$$FALCON,200,14:32:48,+51.185070,+5.024320,18421,11,4.18,2.0*1C5E","PE1ANS,NAVRAC2,NL1ALX,G8KNN,PD5TON",200,14:32:48,51.18507,5.02432,18421,11,4.18,2.0
"$$FALCON,202,14:33:19,+51.187462,+5.029940,18594,11,4.18,2.0*0EF2","NL1ALX,G8DHE,PD5TON,NAVRAC2,G8KNN,PE1ANS",202,14:33:19,51.187462,5.02994,18594,11,4.18,2.0
"$$FALCON,203,14:33:34,+51.188332,+5.032950,18672,11,4.18,2.0*4488","PE2BZ,NL1ALX,G8KNN,PD5TON",203,14:33:34,51.188332,5.03295,18672,11,4.18,2.0
"$$FALCON,204,14:33:49,+51.188911,+5.035580,18751,11,4.18,2.0*63B7","PE1ANS,NAVRAC2,NL1ALX,G8KNN",204,14:33:49,51.188911,5.03558,18751,11,4.18,2.0
"$$FALCON,205,14:34:04,+51.189522,+5.037830,18832,11,4.18,2.5*9D02","NAVRAC2,NL1ALX,PD5TON",205,14:34:04,51.189522,5.03783,18832,11,4.18,2.5
"$$FALCON,206,14:34:19,+51.190350,+5.039690,18915,11,4.17,2.5*6770","PE1ANS,NL1ALX,G8KNN,PD5TON",206,14:34:19,51.19035,5.03969,18915,11,4.17,2.5
"$$FALCON,207,14:34:34,+51.191399,+5.041190,19002,11,4.16,2.5*AE00","PE1ANS,NL1ALX,PD5TON",207,14:34:34,51.191399,5.04119,19002,11,4.16,2.5
"$$FALCON,208,14:34:49,+51.192509,+5.043100,19087,11,4.18,2.5*E586","PE1ANS,NL1ALX,G8KNN",208,14:34:49,51.192509,5.0431,19087,11,4.18,2.5
"$$FALCON,210,14:35:21,+51.195179,+5.048140,19277,11,4.16,2.5*1F48","PE1ANS,NL1ALX,G8KNN,PD5TON",210,14:35:21,51.195179,5.04814,19277,11,4.16,2.5
"$$FALCON,211,14:35:36,+51.196449,+5.050660,19366,11,4.18,2.5*D3CE","PE1ANS,NL1ALX,G8KNN,PD5TON",211,14:35:36,51.196449,5.05066,19366,11,4.18,2.5
"$$FALCON,212,14:35:51,+51.197460,+5.053170,19454,11,4.18,2.5*B6BE","PE1ANS,NL1ALX,PD5TON",212,14:35:51,51.19746,5.05317,19454,11,4.18,2.5
"$$FALCON,213,14:36:06,+51.198441,+5.055310,19543,11,4.16,3.0*3D3F","PE1ANS,NAVRAC2,NL1ALX,G8KNN,PD5TON",213,14:36:06,51.198441,5.05531,19543,11,4.16,3.0
"$$FALCON,214,14:36:21,+51.199680,+5.057650,19632,11,4.18,3.0*9831","PE1ANS,NAVRAC2,NL1ALX,G8KNN,PD5TON",214,14:36:21,51.19968,5.05765,19632,11,4.18,3.0
"$$FALCON,215,14:36:36,+51.201279,+5.060190,19720,11,4.17,3.0*471E","PE1ANS,NAVRAC2,NL1ALX,G8KNN,PD5TON",215,14:36:36,51.201279,5.06019,19720,11,4.17,3.0
"$$FALCON,216,14:36:51,+51.202980,+5.062910,19805,11,4.16,3.0*59B6","NL1ALX,G8KNN,PD5TON",216,14:36:51,51.20298,5.06291,19805,11,4.16,3.0
"$$FALCON,217,14:37:06,+51.204391,+5.065880,19891,11,4.16,3.0*86C5",G8KNN,217,14:37:06,51.204391,5.06588,19891,11,4.16,3.0
