_sentence,_receivers,sentence_id,time,latitude,longitude,altitude
"$$MM2,744,11:48:46,52.568771,00.490136,27761.9*F30E","PE1RQM,M0CJM,G4FUI,G8DHE,F5APQ,EDU001,MH,2E0KPI,M6XIM,G0LRD,G6KWA,PD3JAG,G8FJG_2,RevSpace,G1DYQ,PE1ANS,G8TMV,G0WXI,G6GZH,PD1ODE,M0UPU",744,11:48:46,52.568771,0.490136,27761.9
"$$MM2,745,11:48:57,52.567551,00.491089,27843.1*AE58","M0CJM,PD1ODE,PE1ANS,M0UPU,PD3JAG,PB0AHX,M0MKS,F5APQ,RevSpace,G0LRD,PE1RQM,G8TMV,M6XIM,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G1DYQ,G6GZH",745,11:48:57,52.567551,0.491089,27843.1
"$$MM2,747,11:49:19,52.565250,00.492931,28000.0*1A16","M0CJM,G0LRD,G4FUI,M0MKS,G1DYQ,EDU001,M6XIM,MH,2E0KPI,F5APQ,G6KWA,G8FJG_2,RevSpace,PD1ODE,PE1ANS,G8TMV,G0WXI,PD3JAG,PE1RQM,M0UPU",747,11:49:19,52.56525,0.492931,28000.0
"$$MM2,746,11:49:08,52.566536,00.491985,27922.0*6DB5","M0CJM,M0UPU,G4FUI,G8DHE,G1DYQ,EDU001,MH,M0MKS,M6XIM,G0LRD,PD3JAG,G8FJG_2,RevSpace,G0WXI,G6GZH,F5APQ,PD1ODE",746,11:49:08,52.566536,0.491985,27922.0
"$$MM2,748,11:49:30,52.564430,00.493807,28082.9*8250","M0CJM,F5APQ,G4FUI,G8DHE,2E0KPI,G7OGX,EDU001,M6XIM,MH,PB0AHX,G0LRD,G6KWA,G6GZH,G8FJG_2,RevSpace,G1DYQ,PE1ANS,M0MKS,G0WXI,PD3JAG,G8TMV",748,11:49:30,52.56443,0.493807,28082.9
"$$MM2,749,11:49:41,52.563717,00.494612,28166.4*C1C5","PE1RQM,M0CJM,G4FUI,F5APQ,G1DYQ,G7OGX,RevSpace,MH,G8TMV,M6XIM,G8FJG_2,G6KWA,2E0KPI,G0WXI,PD3JAG,M0UPU",749,11:49:41,52.563717,0.494612,28166.4
"$$MM2,750,11:49:52,52.563374,00.495261,28248.1*DC5C","M0CJM,PE1RQM,G4FUI,F5APQ,G7OGX,EDU001,MH,M0MKS,M6XIM,G6KWA,M0UPU,G8FJG_2,RevSpace,G1DYQ,PE1ANS,G8TMV,G0WXI,PD3JAG,PD1ODE,G0LRD",750,11:49:52,52.563374,0.495261,28248.1
"$$MM2,752,11:50:14,52.562382,00.496864,28413.6*2009","PE1RQM,M0CJM,G4FUI,F5APQ,G1DYQ,G7OGX,EDU001,M0UPU,MH,M0MKS,M6XIM,PD3JAG,G8FJG_2,G6KWA,PE1ANS,2E0KPI,G0WXI,G6GZH,G8TMV,G0LRD",752,11:50:14,52.562382,0.496864,28413.6
"$$MM2,751,11:50:03,52.562809,00.496004,28331.5*1D2E","PE1RQM,M0CJM,G4FUI,G8DHE,G1DYQ,G7OGX,EDU001,G8TMV,F5APQ,PD3JAG,G8FJG_2,G6KWA,PE1ANS,2E0KPI,G0WXI,G6GZH",751,11:50:03,52.562809,0.496004,28331.5
"$$MM2,755,11:50:47,52.560463,00.501303,28664.1*5A74","G7OGX,PB0AHX,F5APQ,G8FJG_2,G1DYQ,PE1ANS,G0WXI,PD3JAG",755,11:50:47,52.560463,0.501303,28664.1
"$$MM2,753,11:50:25,52.561687,00.498244,28492.5*F3C1","M0CJM,G0LRD,G4FUI,G8DHE,G7OGX,EDU001,MH,M0MKS,M0UPU,RevSpace,G6KWA,PE1ANS,G0WXI,PD3JAG,PD1ODE",753,11:50:25,52.561687,0.498244,28492.5
"$$MM2,754,11:50:36,52.561058,00.499702,28578.7*DE89","PE1RQM,M0CJM,F5APQ,G1DYQ,G7OGX,EDU001,MH,M0MKS,M6XIM,G0LRD,G8FJG_2,RevSpace,G6KWA,PE1ANS,G8TMV,G0WXI,PD3JAG,PD1ODE,M0UPU",754,11:50:36,52.561058,0.499702,28578.7
"$$MM2,756,11:50:58,52.559875,00.502110,28744.1*2ECC","PE1RQM,G7OGX,RevSpace,PB0AHX,F5APQ,G8FJG_2,G1DYQ,PE1ANS,G0WXI,PD3JAG",756,11:50:58,52.559875,0.50211,28744.1
"$$MM2,757,11:51:09,52.559299,00.503233,28825.5*5F88","PE1RQM,F5APQ,G4FUI,G1DYQ,G7OGX,RevSpace,PB0AHX,M0MKS,G0LRD,MH,G8FJG_2,G6KWA,PE1ANS,2E0KPI,G0WXI,PD3JAG,PD1ODE",757,11:51:09,52.559299,0.503233,28825.5
"$$MM2,758,11:51:20,52.558659,00.504222,28908.4*7949","M0CJM,G4FUI,G7OGX,G6KWA,MH,PB0AHX,F5APQ,G8FJG_2,G1DYQ,PE1ANS,2E0KPI,G0WXI,PD3JAG",758,11:51:20,52.558659,0.504222,28908.4
"$$MM2,759,11:51:31,52.558201,00.505523,28984.1*113D","PE1RQM,M0CJM,G4FUI,G1DYQ,G7OGX,G6GZH,EDU001,M0UPU,PB0AHX,M0MKS,F5APQ,MH,G8FJG_2,RevSpace,G6KWA,PE1ANS,G0WXI,EwanP-UK,PD3JAG,PD1ODE,G0LRD",759,11:51:31,52.558201,0.505523,28984.1
"$$MM2,760,11:51:42,52.557648,00.506617,29063.8*4F97","M0CJM,M0UPU,G4FUI,F5APQ,G8TMV,2E0KPI,G7OGX,EDU001,MH,PB0AHX,G0LRD,G8FJG_2,RevSpace,EwanP-UK,G1DYQ,PE1ANS,M0MKS,G0WXI,PD3JAG,PE1RQM,PD1ODE",760,11:51:42,52.557648,0.506617,29063.8
"$$MM2,762,11:52:04,52.556320,00.509623,29212.2*1436","PE1RQM,F5APQ,G4FUI,G8DHE,G7OGX,G1DYQ,PB0AHX,G8TMV,G0LRD,MH,G8FJG_2,PD1ODE,PE1ANS,G0WXI",762,11:52:04,52.55632,0.509623,29212.2
"$$MM2,761,11:51:53,52.557190,00.508161,29138.3*BD5A","PE1RQM,M0UPU,G4FUI,G8DHE,G7OGX,PB0AHX,M0MKS,F5APQ,MH,G8FJG_2,G1DYQ,PE1ANS,G8TMV,G0WXI,G6GZH,PD3JAG,G0LRD",761,11:51:53,52.55719,0.508161,29138.3
"$$MM2,763,11:52:15,52.555553,00.511233,29289.5*8AFB","M0CJM,F5APQ,G8DHE,G7OGX,RevSpace,MH,PB0AHX,G0LRD,G0WXI,G8FJG_2,G1DYQ,PE1ANS,2E0KPI,EwanP-UK,PD3JAG,G8TMV,PD1ODE",763,11:52:15,52.555553,0.511233,29289.5
"$$MM2,764,11:52:26,52.554523,00.513019,29363.5*B212","PE1RQM,G4FUI,G8DHE,G7OGX,RevSpace,PB0AHX,G8TMV,F5APQ,MH,G8FJG_2,G0WXI,G1DYQ,PE1ANS,EwanP-UK,PD3JAG,PD1ODE",764,11:52:26,52.554523,0.513019,29363.5
"$$MM2,765,11:52:37,52.553776,00.514893,29437.2*084B","M0CJM,M0UPU,G4FUI,PD1ODE,G0LRD,RevSpace,G6KWA,G0WXI,PD3JAG",765,11:52:37,52.553776,0.514893,29437.2
"$$MM2,769,11:53:21,52.550999,00.522869,29743.9*0C88","M0CJM,G8DHE,G7OGX,G8TMV,PE1ANS,G0WXI,PD3JAG",769,11:53:21,52.550999,0.522869,29743.9
"$$MM2,766,11:52:48,52.552990,00.516910,29513.8*1669","PE1RQM,M0CJM,G8DHE,G1DYQ,G7OGX,EDU001,PB0AHX,M0MKS,M0UPU,G6KWA,PD3JAG,G8FJG_2,RevSpace,PD1ODE,PE1ANS,G0WXI,G6GZH,F5APQ,G0LRD",766,11:52:48,52.55299,0.51691,29513.8
"$$MM2,767,11:52:59,52.552292,00.519077,29588.2*0FA5","M0CJM,M0UPU,G8TMV,G1DYQ,G7OGX,G6KWA,MH,PB0AHX,F5APQ,G8FJG_2,RevSpace,PE1ANS,2E0KPI,G0WXI,PD3JAG,Northants,PD1ODE",767,11:52:59,52.552292,0.519077,29588.2
"$$MM2,768,11:53:10,52.551682,00.521327,29668.7*28D8","PE1RQM,G0LRD,G8DHE,G7OGX,MH,PB0AHX,M0UPU,G0WXI,G8FJG_2,G6GZH,G1DYQ,PE1ANS,2E0KPI,EwanP-UK,PD3JAG,F5APQ",768,11:53:10,52.551682,0.521327,29668.7
"$$MM2,770,11:53:32,52.550522,00.524947,29819.0*CAD3","M0CJM,G8DHE,PE1ANS,F5APQ,PD3JAG,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,G0LRD,PE1RQM,G8TMV,G8FJG_2,PD1ODE,G0WXI,Northants,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",770,11:53:32,52.550522,0.524947,29819.0
"$$MM2,772,11:53:54,52.548599,00.529764,29981.2*7812","M0CJM,G8DHE,PE1ANS,M0UPU,G7OGX,M0MKS,F5APQ,RevSpace,EwanP-UK,G0LRD,PE1RQM,G6GZH,G8FJG_2,G6KWA,G0WXI,Northants,G4FUI,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",772,11:53:54,52.548599,0.529764,29981.2
"$$MM2,771,11:53:43,52.549648,00.527244,29896.0*036E","M0CJM,PE1RQM,G4FUI,EwanP-UK,PD1ODE,G8DXZ,MH,M0MKS,F5APQ,G0LRD,G6KWA,G8FJG_2,RevSpace,M6CKD,G8TMV,G0WXI,Northants,M0UPU",771,11:53:43,52.549648,0.527244,29896.0
"$$MM2,774,11:54:16,52.545700,00.534841,30140.9*E86C","M0CJM,PE1RQM,G4FUI,G8DHE,2E0KPI,EDU001,MH,PB0AHX,M0UPU,G6KWA,G8FJG_2,G8KNN,G1DYQ,PE1ANS,M0MKS,G0WXI,PD3JAG,F5APQ,PD1ODE",774,11:54:16,52.5457,0.534841,30140.9
"$$MM2,773,11:54:05,52.547218,00.532500,30059.7*7699","M0CJM,G8DHE,PD1ODE,F5APQ,PD3JAG,G7OGX,PB0AHX,M0MKS,G0LRD,RevSpace,PE1RQM,G8TMV,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",773,11:54:05,52.547218,0.5325,30059.7
"$$MM2,775,11:54:27,52.543968,00.537553,30228.8*52A3","PE1RQM,G0LRD,G4FUI,G8DHE,M0MKS,G1DYQ,G7OGX,EDU001,MH,PB0AHX,F5APQ,PD1ODE,G8FJG_2,G8KNN,RevSpace,PE1ANS,2E0KPI,G0WXI,G8TMV,M0UPU",775,11:54:27,52.543968,0.537553,30228.8
"$$MM2,776,11:54:38,52.542019,00.539700,30316.0*B6DC","PE1RQM,G4FUI,PD3JAG,RevSpace,G7OGX,G6KWA,PB0AHX,G8TMV,F5APQ,G8FJG_2,G8KNN,EwanP-UK,G1DYQ,PE1ANS,G0WXI,G6GZH",776,11:54:38,52.542019,0.5397,30316.0
"$$MM2,777,11:54:49,52.540455,00.542070,30403.0*34F2","PD1ODE,PE1ANS,M0UPU,PD3JAG,G7OGX,PB0AHX,M0MKS,F5APQ,RevSpace,EwanP-UK,PE1RQM,G8TMV,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",777,11:54:49,52.540455,0.54207,30403.0
"$$MM2,778,11:55:00,52.538757,00.544303,30491.3*DDDC","G8DHE,PE1ANS,M0UPU,G7OGX,PB0AHX,M0MKS,G0LRD,RevSpace,EwanP-UK,F5APQ,PE1RQM,G8TMV,G6GZH,G8FJG_2,PD1ODE,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",778,11:55:00,52.538757,0.544303,30491.3
"$$MM2,779,11:55:11,52.537605,00.546665,30581.4*1F73","PE1RQM,M0CJM,G4FUI,RevSpace,EwanP-UK,EDU001,MH,M0MKS,F5APQ,G0LRD,G6KWA,G6GZH,G8FJG_2,G8KNN,G1DYQ,2E0KPI,G0WXI,PD3JAG,G8TMV,PD1ODE",779,11:55:11,52.537605,0.546665,30581.4
"$$MM2,780,11:55:22,52.536510,00.549287,30665.4*ECF5","PE1RQM,G4FUI,G8DHE,G7OGX,PB0AHX,F5APQ,G8FJG_2,G8KNN,G1DYQ,PE1ANS,G0WXI,PD3JAG",780,11:55:22,52.53651,0.549287,30665.4
"$$MM2,781,11:55:33,52.535690,00.552004,30758.8*BAC5",2E0KPI,781,11:55:33,52.53569,0.552004,30758.8
"$$MM2,782,11:55:44,52.534859,00.555535,30846.8*C28D","M0CJM,M0UPU,G4FUI,G8DHE,G7OGX,EDU001,G8DXZ,PB0AHX,M0MKS,F5APQ,G6KWA,MH,PD3JAG,G8KNN,G1DYQ,PE1ANS,2E0KPI,G0WXI,G6GZH,PD1ODE,G0LRD",782,11:55:44,52.534859,0.555535,30846.8
"$$MM2,784,11:56:06,52.532753,00.561952,31025.3*7A6B","PE1RQM,M0UPU,G8DHE,RevSpace,G7OGX,G6KWA,MH,PB0AHX,F5APQ,NAVRAC2,G6GZH,G8FJG_2,G8KNN,G1DYQ,PE1ANS,M0MKS,G0WXI,PD3JAG,G0LRD",784,11:56:06,52.532753,0.561952,31025.3
"$$MM2,783,11:55:55,52.533787,00.558727,30934.1*3A65","M0CJM,PD1ODE,M6CKD,NAVRAC2,PE1ANS,F5APQ,G7OGX,PB0AHX,M0MKS,G0LRD,RevSpace,PE1RQM,G6GZH,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",783,11:55:55,52.533787,0.558727,30934.1
"$$MM2,785,11:56:17,52.531708,00.565211,31110.1*7DCE","PE1RQM,F5APQ,G4FUI,G1DYQ,G7OGX,EDU001,PB0AHX,M0MKS,M0UPU,MH,G8FJG_2,G8KNN,G6KWA,PE1ANS,NAVRAC,2E0KPI,G0WXI,PD3JAG,PD1ODE,G0LRD",785,11:56:17,52.531708,0.565211,31110.1
"$$MM2,786,11:56:28,52.531178,00.568432,31195.7*13ED","PE1RQM,M0UPU,PD3JAG,G6KWA,2E0KPI,G7OGX,RevSpace,PB0AHX,G8TMV,F5APQ,M0CJM,MH,G8FJG_2,G8KNN,G1DYQ,PE1ANS,M0MKS,G0WXI,G6GZH,PD1ODE,G0LRD",786,11:56:28,52.531178,0.568432,31195.7
"$$MM2,788,11:56:50,52.530304,00.574599,31369.6*9C6C","G8DHE,PD1ODE,PE1ANS,F5APQ,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,G0LRD,NAVRAC,G8TMV,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",788,11:56:50,52.530304,0.574599,31369.6
"$$MM2,787,11:56:39,52.530731,00.571621,31282.1*E5F0","PE1RQM,M0UPU,G4FUI,G7OGX,G6KWA,2E0KPI,F5APQ,G8FJG_2,G8KNN,G1DYQ,M0MKS,G0WXI,PD3JAG,G8TMV,PD1ODE",787,11:56:39,52.530731,0.571621,31282.1
"$$MM2,790,11:57:12,52.529205,00.580552,31537.6*7A35","M0CJM,G8DHE,G6KWA,PE1ANS,F5APQ,G7OGX,PB0AHX,M0MKS,M0UPU,G0LRD,PE1RQM,NAVRAC,G8TMV,G8FJG_2,PD1ODE,G0WXI,G4FUI,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",790,11:57:12,52.529205,0.580552,31537.6
"$$MM2,789,11:57:01,52.529739,00.577864,31454.9*FC3F","PE1RQM,M0UPU,G4FUI,G8DHE,G7OGX,EDU001,MH,PB0AHX,F5APQ,G8FJG_2,G8KNN,G1DYQ,PE1ANS,NAVRAC,M6CKD,2E0KPI,G0WXI,PD3JAG,PD1ODE,G0LRD",789,11:57:01,52.529739,0.577864,31454.9
"$$MM2,791,11:57:23,52.529022,00.583768,31619.1*0CFA","PE1RQM,M0CJM,G4FUI,G8DHE,RevSpace,G7OGX,G6KWA,PB0AHX,2E0KPI,M0UPU,G8FJG_2,G8KNN,G1DYQ,PE1ANS,NAVRAC,G0WXI,PD3JAG,F5APQ",791,11:57:23,52.529022,0.583768,31619.1
"$$MM2,792,11:57:34,52.528934,00.587232,31697.6*2B65","G0LRD,G4FUI,RevSpace,MH,2E0KPI,M0UPU,G8FJG_2,G1DYQ,M0MKS,G0WXI,PD1ODE",792,11:57:34,52.528934,0.587232,31697.6
"$$MM2,793,11:57:45,52.529053,00.590777,31784.0*0B04","M0CJM,F5APQ,G4FUI,G1DYQ,NAVRAC,EDU001,M0UPU,MH,M0MKS,M6XIM,G6KWA,G6GZH,G8FJG_2,G8KNN,RevSpace,PE1RQM,G0WXI,PD3JAG,PD1ODE,G0LRD",793,11:57:45,52.529053,0.590777,31784.0
"$$MM2,794,11:57:56,52.528893,00.594764,31872.2*3968","M0UPU,G8DHE,G1DYQ,M0MKS,G0LRD,G8FJG_2,G8KNN,PD1ODE,PE1ANS,G0WXI,G6GZH,F5APQ",794,11:57:56,52.528893,0.594764,31872.2
"$$MM2,795,11:58:07,52.529015,00.599308,31753.1*82C3","M0UPU,MH,M0MKS,F5APQ,G8FJG_2,G8KNN,G1DYQ,G0WXI,G0LRD",795,11:58:07,52.529015,0.599308,31753.1
"$$MM2,796,11:58:18,52.528992,00.602567,31208.4*BB7D","PE1RQM,M0CJM,G4FUI,G8DHE,G1DYQ,G7OGX,G6KWA,PB0AHX,2E0KPI,F5APQ,MH,G8FJG_2,G8KNN,RevSpace,PE1ANS,NAVRAC,G0WXI,PD3JAG,PD1ODE,G0LRD",796,11:58:18,52.528992,0.602567,31208.4
"$$MM2,797,11:58:29,52.529003,00.605806,30703.9*6990","PE1RQM,F5APQ,G4FUI,G6KWA,2E0KPI,G7OGX,G1DYQ,MH,M0MKS,M0UPU,M0CJM,G6GZH,G8FJG_2,G8KNN,RevSpace,NAVRAC,G8TMV,G0WXI,PD3JAG,PD1ODE,G0LRD",797,11:58:29,52.529003,0.605806,30703.9
"$$MM2,798,11:58:40,52.526886,00.609095,30230.6*9496","M0CJM,PD1ODE,PE1ANS,M0UPU,F5APQ,G7OGX,PB0AHX,M0MKS,G0LRD,RevSpace,PE1RQM,NAVRAC,G8TMV,G6GZH,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G1DYQ,PD3JAG",798,11:58:40,52.526886,0.609095,30230.6
"$$MM2,799,11:58:51,52.525486,00.611321,29740.0*3434","M0CJM,PD1ODE,PE1ANS,F5APQ,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,G0LRD,PE1RQM,NAVRAC,G8TMV,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",799,11:58:51,52.525486,0.611321,29740.0
"$$MM2,800,11:59:02,52.524727,00.613684,29264.1*3B88","M0CJM,PE1RQM,G8DHE,G7OGX,G6KWA,PB0AHX,2E0KPI,M0UPU,PD1ODE,MH,G8FJG_2,G8KNN,RevSpace,PE1ANS,NAVRAC,M0MKS,G0WXI,PD3JAG,G8TMV,G0LRD",800,11:59:02,52.524727,0.613684,29264.1
"$$MM2,801,11:59:13,52.523975,00.615378,28808.3*7B86","M0CJM,G6KWA,PE1ANS,M0UPU,G7OGX,PB0AHX,M0MKS,F5APQ,RevSpace,G0LRD,PE1RQM,NAVRAC,G8TMV,G6GZH,G8FJG_2,PD1ODE,G0WXI,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",801,11:59:13,52.523975,0.615378,28808.3
"$$MM2,802,11:59:24,52.523552,00.616773,28371.0*152C","M0CJM,PE1ANS,M0UPU,G7OGX,PB0AHX,M0MKS,F5APQ,RevSpace,G0LRD,PE1RQM,PB0NER,M6XIM,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",802,11:59:24,52.523552,0.616773,28371.0
"$$MM2,803,11:59:35,52.523132,00.617951,27952.0*AD28","M0CJM,PD1ODE,PE1ANS,F5APQ,PD3JAG,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,G0LRD,PB0NER,NAVRAC,G8TMV,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",803,11:59:35,52.523132,0.617951,27952.0
"$$MM2,804,11:59:46,52.522114,00.619323,27540.5*E52F","M0CJM,F5APQ,G4FUI,PD3JAG,G7OGX,EDU001,PB0AHX,M0MKS,M6XIM,PD1ODE,G6KWA,MH,G8KNN,G1DYQ,PE1ANS,NAVRAC,2E0KPI,G0WXI,G6GZH,G8TMV,G0LRD",804,11:59:46,52.522114,0.619323,27540.5
"$$MM2,806,12:00:08,52.520554,00.622551,26774.2*CBE4","M0CJM,PE1ANS,M0UPU,F5APQ,PD3JAG,G7OGX,PB0AHX,M0MKS,G0LRD,RevSpace,PB0NER,NAVRAC,G8TMV,M6XIM,G8FJG_2,PD1ODE,G0WXI,G4FUI,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",806,12:00:08,52.520554,0.622551,26774.2
"$$MM2,805,11:59:57,52.521065,00.620732,27147.6*F379","M0CJM,F5APQ,G4FUI,PB0NER,G1DYQ,G7OGX,EDU001,PB0AHX,2E0KPI,M6XIM,MH,G8FJG_2,G6KWA,PE1ANS,NAVRAC,G8TMV,G0WXI,PD3JAG,PD1ODE,G0LRD",805,11:59:57,52.521065,0.620732,27147.6
"$$MM2,808,12:00:30,52.520061,00.624548,26048.2*5D63","F5APQ,G4FUI,PB0NER,NAVRAC,RevSpace,MH,G8TMV,M6XIM,G8FJG_2,G1DYQ,PE1ANS,2E0KPI,G0WXI,PD1ODE,M0UPU",808,12:00:30,52.520061,0.624548,26048.2
"$$MM2,807,12:00:19,52.520233,00.623868,26405.9*3AF1","M0CJM,PD1ODE,PE1ANS,F5APQ,PD3JAG,G7OGX,M0MKS,G0LRD,RevSpace,PE1RQM,PB0NER,NAVRAC,G8TMV,M6XIM,G8FJG_2,G6KWA,G0WXI,G4FUI,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",807,12:00:19,52.520233,0.623868,26405.9
"$$MM2,809,12:00:41,52.519463,00.626011,25713.6*0BCD","PE1RQM,M6XIM,G4FUI,PB0NER,G1DYQ,PB0AHX,M0MKS,F5APQ,G8FJG_2,G8KNN,PD1ODE,PE1ANS,2E0KPI,G0WXI,PD3JAG",809,12:00:41,52.519463,0.626011,25713.6
"$$MM2,810,12:00:52,52.519444,00.626999,25392.1*96CF","M0CJM,PD1ODE,m6dnu,PE1ANS,F5APQ,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,G0LRD,PB0NER,NAVRAC,G8TMV,M6XIM,G6GZH,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",810,12:00:52,52.519444,0.626999,25392.1
"$$MM2,811,12:01:03,52.518837,00.628723,25096.7*CCBF","PE1RQM,G4FUI,PB0NER,NAVRAC,EDU001,PB0AHX,G0LRD,G6KWA,RevSpace,G0WXI,PD1ODE",811,12:01:03,52.518837,0.628723,25096.7
"$$MM2,812,12:01:14,52.518925,00.628080,24783.3*290A","F5APQ,G4FUI,PB0NER,G7OGX,MH,PB0AHX,M6XIM,M0UPU,G8FJG_2,G8KNN,G1DYQ,PE1ANS,NAVRAC,2E0KPI,G0WXI,PD3JAG,G8TMV,G0LRD",812,12:01:14,52.518925,0.62808,24783.3
"$$MM2,813,12:01:25,52.519264,00.627376,24460.2*80C9","M0CJM,G0LRD,G4FUI,PB0NER,G7OGX,G6GZH,EDU001,PB0AHX,G8TMV,F5APQ,G6KWA,MH,G8FJG_2,G8KNN,G1DYQ,PE1ANS,NAVRAC,G0WXI,PD3JAG",813,12:01:25,52.519264,0.627376,24460.2
"$$MM2,815,12:01:47,52.518944,00.626733,23839.8*D3B2","F5APQ,G4FUI,PB0NER,PB0AHX,2E0KPI,M6XIM,G8FJG_2,G8KNN,G1DYQ,PE1ANS,G0WXI,PD3JAG",815,12:01:47,52.518944,0.626733,23839.8
"$$MM2,814,12:01:36,52.519279,00.626920,24142.3*0D1D","M0CJM,PD1ODE,PE1ANS,M0UPU,G7OGX,M0MKS,F5APQ,RevSpace,PE1RQM,PB0NER,NAVRAC,G8TMV,M6XIM,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",814,12:01:36,52.519279,0.62692,24142.3
"$$MM2,816,12:01:58,52.517578,00.626009,23577.8*04D5","M0CJM,M6XIM,PB0NER,G7OGX,G6KWA,G8DXZ,PB0AHX,2E0KPI,F5APQ,G8FJG_2,G8KNN,G1DYQ,PE1ANS,G0WXI,PD3JAG",816,12:01:58,52.517578,0.626009,23577.8
"$$MM2,817,12:02:09,52.517014,00.624844,23332.9*AA00","M0CJM,PD1ODE,m6dnu,PE1ANS,M0UPU,G7OGX,PB0AHX,M0MKS,G0LRD,RevSpace,PB0NER,NAVRAC,M6XIM,G6GZH,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",817,12:02:09,52.517014,0.624844,23332.9
"$$MM2,818,12:02:20,52.516579,00.625974,23086.5*97C0","M0CJM,PD1ODE,m6dnu,PE1ANS,F5APQ,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,G0LRD,PB0NER,NAVRAC,M6XIM,G6GZH,G8FJG_2,G6KWA,G0WXI,G4FUI,MH,2E0KPI,G8KNN,G1DYQ,PD3JAG",818,12:02:20,52.516579,0.625974,23086.5
"$$MM2,820,12:02:42,52.516750,00.627137,22593.4*3EA3","M0UPU,G6KWA,M0MKS,F5APQ,G8FJG_2,G8KNN,G1DYQ,2E0KPI,G0WXI,G6GZH,G8TMV",820,12:02:42,52.51675,0.627137,22593.4
"$$MM2,819,12:02:31,52.516926,00.626123,22835.5*BF39","PE1RQM,M0CJM,G4FUI,PB0NER,G7OGX,M6XIM,PB0AHX,2E0KPI,F5APQ,G8FJG_2,G8KNN,G1DYQ,PE1ANS,G0WXI,PD3JAG",819,12:02:31,52.516926,0.626123,22835.5
"$$MM2,821,12:02:53,52.515694,00.628891,22370.6*D295","M0CJM,PD1ODE,m6dnu,PE1ANS,G0LRD,PD3JAG,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,PB0NER,NAVRAC,G8TMV,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",821,12:02:53,52.515694,0.628891,22370.6
"$$MM2,822,12:03:04,52.516098,00.630044,22143.9*AFA1","M0CJM,PD1ODE,PE1ANS,F5APQ,PD3JAG,G7OGX,PB0AHX,M0MKS,M0UPU,RevSpace,G0LRD,PB0NER,NAVRAC,G8TMV,G8FJG_2,G6KWA,G0WXI,G4FUI,EDU001,MH,2E0KPI,G8KNN,G1DYQ,G6GZH",822,12:03:04,52.516098,0.630044,22143.9
"$$MM2,823,12:03:15,52.515793,00.629832,21922.2*3B58","PE1RQM,M0CJM,G4FUI,F5APQ,PB0NER,NAVRAC,EDU001,G8DXZ,PB0AHX,M0MKS,M0UPU,MH,G8FJG_2,G1DYQ,PE1ANS,G8TMV,G0WXI,G6GZH,PD1ODE,G0LRD",823,12:03:15,52.515793,0.629832,21922.2
"$$MM2,824,12:03:26,52.515892,00.630188,21700.6*9959","F5APQ,G4FUI,PB0NER,G7OGX,G1DYQ,PB0AHX,M0MKS,M0UPU,m6dnu,G8FJG_2,G8KNN,PD1ODE,PE1ANS,NAVRAC,2E0KPI,G0WXI,PD3JAG,G8TMV,G0LRD",824,12:03:26,52.515892,0.630188,21700.6
