_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites,temperature_internal,batterymv,status
"$$BoSS,13,09:30:02,0.000000,0.000000,0,0,17,2832,31*ED02",BoSS,13,09:30:02,0.0,0.0,0,0,17,2832,31
"$$BoSS,14,09:30:12,0.000000,0.000000,0,0,18,2831,31*8C28",BoSS,14,09:30:12,0.0,0.0,0,0,18,2831,31
"$$BoSS,15,09:30:22,0.000000,0.000000,0,0,18,2831,31*4FFD",BoSS,15,09:30:22,0.0,0.0,0,0,18,2831,31
"$$BoSS,16,09:30:37,0.000000,0.000000,0,0,18,2831,31*5BA5",BoSS,16,09:30:37,0.0,0.0,0,0,18,2831,31
"$$BoSS,17,09:30:52,0.000000,0.000000,0,0,18,2832,31*249F",BoSS,17,09:30:52,0.0,0.0,0,0,18,2832,31
"$$BoSS,18,09:31:02,0.000000,0.000000,0,0,18,2833,31*2C04",BoSS,18,09:31:02,0.0,0.0,0,0,18,2833,31
"$$BoSS,19,09:31:12,0.000000,0.000000,0,0,18,2833,31*21BB",BoSS,19,09:31:12,0.0,0.0,0,0,18,2833,31
"$$BoSS,20,09:31:22,0.000000,0.000000,0,0,18,2835,31*69F0",BoSS,20,09:31:22,0.0,0.0,0,0,18,2835,31
"$$BoSS,13,09:47:56,52.031883,-1.018400,140,6,6,2812,08*F17B",BoSS,13,09:47:56,52.031883,-1.0184,140,6,6,2812,8
"$$BoSS,14,09:48:11,52.031868,-1.018347,152,6,6,2810,08*A708",BoSS,14,09:48:11,52.031868,-1.018347,152,6,6,2810,8
"$$BoSS,15,09:48:21,52.031861,-1.018318,142,5,6,2809,08*23BE",BoSS,15,09:48:21,52.031861,-1.018318,142,5,6,2809,8
"$$BoSS,16,09:48:36,52.031837,-1.018323,138,6,6,2810,08*6C2E",BoSS,16,09:48:36,52.031837,-1.018323,138,6,6,2810,8
"$$BoSS,17,09:48:46,52.031869,-1.018375,139,6,6,2808,08*31DF",BoSS,17,09:48:46,52.031869,-1.018375,139,6,6,2808,8
"$$BoSS,19,09:49:11,52.031855,-1.018369,137,6,5,2807,08*7B62",BoSS,19,09:49:11,52.031855,-1.018369,137,6,5,2807,8
"$$BoSS,20,09:49:26,52.031811,-1.018289,141,5,5,2805,08*D06D",BoSS,20,09:49:26,52.031811,-1.018289,141,5,5,2805,8
"$$BoSS,21,09:49:36,52.031837,-1.018347,151,5,5,2805,08*EB99",BoSS,21,09:49:36,52.031837,-1.018347,151,5,5,2805,8
"$$BoSS,22,09:49:51,52.031875,-1.018331,140,6,5,2804,08*8E51",BoSS,22,09:49:51,52.031875,-1.018331,140,6,5,2804,8
"$$BoSS,23,09:50:01,52.031818,-1.018253,144,5,5,2803,08*D04C",BoSS,23,09:50:01,52.031818,-1.018253,144,5,5,2803,8
"$$BoSS,24,09:50:16,52.031836,-1.018303,144,6,5,2793,08*E5A8",BoSS,24,09:50:16,52.031836,-1.018303,144,6,5,2793,8
"$$BoSS,25,09:50:26,52.031845,-1.018308,141,6,5,2786,08*5077",BoSS,25,09:50:26,52.031845,-1.018308,141,6,5,2786,8
"$$BoSS,26,09:50:41,52.031848,-1.018292,144,4,5,2788,00*7E82",BoSS,26,09:50:41,52.031848,-1.018292,144,4,5,2788,0
"$$BoSS,27,09:50:51,52.031836,-1.018284,146,6,5,2791,08*794E",BoSS,27,09:50:51,52.031836,-1.018284,146,6,5,2791,8
"$$BoSS,28,09:51:06,52.031835,-1.018286,152,5,5,2797,08*7EED",BoSS,28,09:51:06,52.031835,-1.018286,152,5,5,2797,8
"$$BoSS,29,09:51:16,52.031860,-1.018346,149,6,5,2799,08*7E5C",BoSS,29,09:51:16,52.03186,-1.018346,149,6,5,2799,8
"$$BoSS,30,09:51:31,52.031873,-1.018347,143,6,6,2798,08*E93E",BoSS,30,09:51:31,52.031873,-1.018347,143,6,6,2798,8
"$$BoSS,31,09:51:46,52.031851,-1.018399,146,6,6,2796,08*A622",BoSS,31,09:51:46,52.031851,-1.018399,146,6,6,2796,8
"$$BoSS,32,09:51:56,52.031849,-1.018340,147,6,6,2798,08*A505",BoSS,32,09:51:56,52.031849,-1.01834,147,6,6,2798,8
"$$BoSS,33,09:52:11,52.031839,-1.018274,152,6,6,2798,08*382B",BoSS,33,09:52:11,52.031839,-1.018274,152,6,6,2798,8
"$$BoSS,34,09:52:21,52.031893,-1.018357,150,6,5,2796,08*89DC",BoSS,34,09:52:21,52.031893,-1.018357,150,6,5,2796,8
"$$BoSS,35,09:52:36,52.031904,-1.018419,154,5,5,2795,08*6BA3",BoSS,35,09:52:36,52.031904,-1.018419,154,5,5,2795,8
"$$BoSS,36,09:52:46,52.031879,-1.018356,155,6,5,2795,08*FB51",BoSS,36,09:52:46,52.031879,-1.018356,155,6,5,2795,8
"$$BoSS,37,09:53:01,52.031847,-1.018343,144,6,5,2795,08*D631",BoSS,37,09:53:01,52.031847,-1.018343,144,6,5,2795,8
"$$BoSS,47,09:55:06,52.031858,-1.018381,145,5,6,2790,08*54F6",BoSS,47,09:55:06,52.031858,-1.018381,145,5,6,2790,8
"$$BoSS,51,09:55:56,52.031830,-1.018336,145,6,6,2789,08*CFD2",BoSS,51,09:55:56,52.03183,-1.018336,145,6,6,2789,8
"$$BoSS,50,09:55:46,52.031862,-1.018358,143,6,6,2789,08*756B",BoSS,50,09:55:46,52.031862,-1.018358,143,6,6,2789,8
"$$BoSS,52,09:56:11,52.031853,-1.018366,150,6,6,2789,08*9562",BoSS,52,09:56:11,52.031853,-1.018366,150,6,6,2789,8
"$$BoSS,64,09:58:41,52.031822,-1.018246,149,5,6,2790,08*C58B",BoSS,64,09:58:41,52.031822,-1.018246,149,5,6,2790,8
"$$BoSS,65,09:58:56,52.031834,-1.018286,151,5,5,2788,08*4CBF",BoSS,65,09:58:56,52.031834,-1.018286,151,5,5,2788,8
"$$BoSS,66,09:59:06,52.031846,-1.018310,153,5,5,2787,08*3BA0",BoSS,66,09:59:06,52.031846,-1.01831,153,5,5,2787,8
"$$BoSS,67,09:59:21,52.031826,-1.018242,151,5,5,2786,08*7FBA",BoSS,67,09:59:21,52.031826,-1.018242,151,5,5,2786,8
"$$BoSS,68,09:59:31,52.031836,-1.018288,144,5,5,2785,08*C53B",BoSS,68,09:59:31,52.031836,-1.018288,144,5,5,2785,8
"$$BoSS,69,09:59:46,52.031868,-1.018387,139,5,5,2783,00*CBF0",BoSS,69,09:59:46,52.031868,-1.018387,139,5,5,2783,0
"$$BoSS,70,09:59:56,52.031838,-1.018310,140,5,5,2783,08*271E",BoSS,70,09:59:56,52.031838,-1.01831,140,5,5,2783,8
"$$BoSS,71,10:00:11,52.031849,-1.018325,145,4,5,2777,08*9752",BoSS,71,10:00:11,52.031849,-1.018325,145,4,5,2777,8
"$$BoSS,72,10:00:21,52.031857,-1.018333,142,5,5,2770,08*6215",BoSS,72,10:00:21,52.031857,-1.018333,142,5,5,2770,8
"$$BoSS,73,10:00:36,52.031868,-1.018353,142,5,6,2771,08*346E",BoSS,73,10:00:36,52.031868,-1.018353,142,5,6,2771,8
"$$BoSS,74,10:00:46,52.031880,-1.018392,142,5,6,2778,08*67F5",BoSS,74,10:00:46,52.03188,-1.018392,142,5,6,2778,8
"$$BoSS,75,10:01:01,52.031851,-1.018328,136,5,6,2787,08*6A42",BoSS,75,10:01:01,52.031851,-1.018328,136,5,6,2787,8
"$$BoSS,76,10:01:11,52.031879,-1.018357,135,5,6,2788,08*9BCB",BoSS,76,10:01:11,52.031879,-1.018357,135,5,6,2788,8
"$$BoSS,77,10:01:26,52.031886,-1.018372,131,5,6,2787,08*9B08",BoSS,77,10:01:26,52.031886,-1.018372,131,5,6,2787,8
"$$BoSS,78,10:01:36,52.031901,-1.018400,132,5,6,2784,08*1350",BoSS,78,10:01:36,52.031901,-1.0184,132,5,6,2784,8
"$$BoSS,79,10:01:51,52.031896,-1.018400,133,5,6,2776,08*6A31",BoSS,79,10:01:51,52.031896,-1.0184,133,5,6,2776,8
"$$BoSS,80,10:02:06,52.031890,-1.018411,133,6,6,2780,08*B668",BoSS,80,10:02:06,52.03189,-1.018411,133,6,6,2780,8
"$$BoSS,81,10:02:16,52.031892,-1.018405,136,6,6,2784,08*E940",BoSS,81,10:02:16,52.031892,-1.018405,136,6,6,2784,8
"$$BoSS,82,10:02:31,52.031861,-1.018352,140,6,6,2786,08*9A2B",BoSS,82,10:02:31,52.031861,-1.018352,140,6,6,2786,8
"$$BoSS,83,10:02:41,52.031847,-1.018338,137,6,5,2786,08*AA57",BoSS,83,10:02:41,52.031847,-1.018338,137,6,5,2786,8
"$$BoSS,84,10:02:56,52.031875,-1.018388,142,6,5,2786,08*4F56",BoSS,84,10:02:56,52.031875,-1.018388,142,6,5,2786,8
"$$BoSS,85,10:03:06,52.031853,-1.018367,138,6,5,2787,08*FAF8",BoSS,85,10:03:06,52.031853,-1.018367,138,6,5,2787,8
"$$BoSS,86,10:03:21,52.031855,-1.018404,139,6,5,2786,08*6028",BoSS,86,10:03:21,52.031855,-1.018404,139,6,5,2786,8
"$$BoSS,87,10:03:31,52.031863,-1.018404,135,6,6,2785,08*86CD",BoSS,87,10:03:31,52.031863,-1.018404,135,6,6,2785,8
"$$BoSS,88,10:03:46,52.031831,-1.018337,140,6,6,2785,08*2E97",BoSS,88,10:03:46,52.031831,-1.018337,140,6,6,2785,8
"$$BoSS,89,10:03:56,52.031833,-1.018342,140,6,6,2784,08*9D32",BoSS,89,10:03:56,52.031833,-1.018342,140,6,6,2784,8
"$$BoSS,90,10:04:11,52.031857,-1.018453,138,6,6,2783,08*779B",BoSS,90,10:04:11,52.031857,-1.018453,138,6,6,2783,8
"$$BoSS,92,10:04:36,52.031896,-1.018474,127,6,6,2786,08*35C0",BoSS,92,10:04:36,52.031896,-1.018474,127,6,6,2786,8
"$$BoSS,94,10:05:01,52.031872,-1.018390,136,6,6,2784,08*2839",BoSS,94,10:05:01,52.031872,-1.01839,136,6,6,2784,8
"$$BoSS,95,10:05:11,52.031880,-1.018473,131,6,6,2784,08*B540",BoSS,95,10:05:11,52.03188,-1.018473,131,6,6,2784,8
"$$BoSS,96,10:05:26,52.031874,-1.018574,122,6,6,2784,08*0AD5",BoSS,96,10:05:26,52.031874,-1.018574,122,6,6,2784,8
"$$BoSS,97,10:05:41,52.031871,-1.018439,124,6,6,2785,08*7764",BoSS,97,10:05:41,52.031871,-1.018439,124,6,6,2785,8
"$$BoSS,98,10:05:51,52.031859,-1.018411,132,6,6,2785,08*8F5F",BoSS,98,10:05:51,52.031859,-1.018411,132,6,6,2785,8
"$$BoSS,103,10:06:56,52.031864,-1.018396,144,6,6,2784,08*BE63",BoSS,103,10:06:56,52.031864,-1.018396,144,6,6,2784,8
"$$BoSS,102,10:06:41,52.031851,-1.018324,147,6,6,2783,08*7CA1",BoSS,102,10:06:41,52.031851,-1.018324,147,6,6,2783,8
"$$BoSS,106,10:07:36,52.031854,-1.018396,141,6,6,2784,08*2DF2",BoSS,106,10:07:36,52.031854,-1.018396,141,6,6,2784,8
"$$BoSS,107,10:07:46,52.031869,-1.018415,132,6,6,2784,08*D90F",BoSS,107,10:07:46,52.031869,-1.018415,132,6,6,2784,8
"$$BoSS,108,10:08:01,52.031825,-1.018339,136,6,6,2783,08*7117",BoSS,108,10:08:01,52.031825,-1.018339,136,6,6,2783,8
"$$BoSS,109,10:08:11,52.031820,-1.018397,140,6,6,2784,08*37BB",BoSS,109,10:08:11,52.03182,-1.018397,140,6,6,2784,8
"$$BoSS,111,10:08:36,52.031872,-1.018423,148,6,6,2782,08*E1D1",BoSS,111,10:08:36,52.031872,-1.018423,148,6,6,2782,8
"$$BoSS,112,10:08:51,52.031842,-1.018374,138,6,6,2784,08*EC54",BoSS,112,10:08:51,52.031842,-1.018374,138,6,6,2784,8
"$$BoSS,113,10:09:06,52.031835,-1.018312,142,6,6,2784,08*07C2",BoSS,113,10:09:06,52.031835,-1.018312,142,6,6,2784,8
"$$BoSS,115,10:09:31,52.031856,-1.018359,139,5,7,2785,08*E65F",BoSS,115,10:09:31,52.031856,-1.018359,139,5,7,2785,8
"$$BoSS,116,10:09:41,52.031851,-1.018361,140,6,7,2785,08*3B63",BoSS,116,10:09:41,52.031851,-1.018361,140,6,7,2785,8
"$$BoSS,117,10:09:56,52.031873,-1.018503,139,6,7,2785,08*0249",BoSS,117,10:09:56,52.031873,-1.018503,139,6,7,2785,8
"$$BoSS,118,10:10:06,52.031851,-1.018422,128,6,7,2782,08*58CA",BoSS,118,10:10:06,52.031851,-1.018422,128,6,7,2782,8
"$$BoSS,119,10:10:21,52.031853,-1.018405,131,6,7,2773,08*4AA3",BoSS,119,10:10:21,52.031853,-1.018405,131,6,7,2773,8
"$$BoSS,120,10:10:31,52.031852,-1.018398,134,6,7,2769,08*2FC2",BoSS,120,10:10:31,52.031852,-1.018398,134,6,7,2769,8
"$$BoSS,126,10:11:51,52.031847,-1.018409,144,6,6,2786,08*B7A1",BoSS,126,10:11:51,52.031847,-1.018409,144,6,6,2786,8
"$$BoSS,127,10:12:01,52.031841,-1.018350,149,6,6,2786,08*E3BA",BoSS,127,10:12:01,52.031841,-1.01835,149,6,6,2786,8
"$$BoSS,231,10:34:21,52.031862,-1.018483,131,6,8,2789,08*6CC4",BoSS,231,10:34:21,52.031862,-1.018483,131,6,8,2789,8
"$$BoSS,233,10:34:46,52.031889,-1.018445,134,6,8,2790,08*BAB3",BoSS,233,10:34:46,52.031889,-1.018445,134,6,8,2790,8
"$$BoSS,234,10:34:56,52.031882,-1.018446,135,6,9,2784,08*5FF8",BoSS,234,10:34:56,52.031882,-1.018446,135,6,9,2784,8
"$$BoSS,235,10:35:11,52.031890,-1.018455,135,5,9,2785,08*9718",BoSS,235,10:35:11,52.03189,-1.018455,135,5,9,2785,8
"$$BoSS,236,10:35:21,52.031856,-1.018442,133,5,9,2790,00*00D3",BoSS,236,10:35:21,52.031856,-1.018442,133,5,9,2790,0
"$$BoSS,237,10:35:36,52.031910,-1.018569,132,6,9,2792,08*7573",BoSS,237,10:35:36,52.03191,-1.018569,132,6,9,2792,8
"$$BoSS,238,10:35:51,0.000000,0.000000,126,3,9,2784,08*2E8E",BoSS,238,10:35:51,0.0,0.0,126,3,9,2784,8
"$$BoSS,239,10:36:01,52.031851,-1.018519,126,6,9,2785,08*512C",BoSS,239,10:36:01,52.031851,-1.018519,126,6,9,2785,8
"$$BoSS,240,10:36:16,52.031858,-1.018554,126,5,10,2796,00*C73B",BoSS,240,10:36:16,52.031858,-1.018554,126,5,10,2796,0
"$$BoSS,242,10:36:41,52.031913,-1.018607,127,6,10,2790,08*DC4E",BoSS,242,10:36:41,52.031913,-1.018607,127,6,10,2790,8
"$$BoSS,243,10:36:51,52.031887,-1.018583,128,5,10,2787,08*F0BA",BoSS,243,10:36:51,52.031887,-1.018583,128,5,10,2787,8
"$$BoSS,244,10:37:06,52.031908,-1.018570,128,5,10,2788,08*612F",BoSS,244,10:37:06,52.031908,-1.01857,128,5,10,2788,8
"$$BoSS,245,10:37:21,52.032011,-1.018576,133,5,11,2787,08*AA49",BoSS,245,10:37:21,52.032011,-1.018576,133,5,11,2787,8
"$$BoSS,246,10:37:31,52.031980,-1.018498,133,6,11,2788,08*4B8B",BoSS,246,10:37:31,52.03198,-1.018498,133,6,11,2788,8
"$$BoSS,247,10:37:46,52.031939,-1.018458,133,6,11,2794,08*3337",BoSS,247,10:37:46,52.031939,-1.018458,133,6,11,2794,8
"$$BoSS,248,10:37:56,52.031943,-1.018464,125,4,11,2796,00*6827",BoSS,248,10:37:56,52.031943,-1.018464,125,4,11,2796,0
"$$BoSS,249,10:38:11,52.031949,-1.018440,125,6,11,2797,08*FDCF",BoSS,249,10:38:11,52.031949,-1.01844,125,6,11,2797,8
"$$BoSS,250,10:38:26,52.031943,-1.018434,126,4,11,2799,08*BF65",BoSS,250,10:38:26,52.031943,-1.018434,126,4,11,2799,8
"$$BoSS,251,10:38:36,52.031914,-1.018544,128,6,11,2802,08*32F6",BoSS,251,10:38:36,52.031914,-1.018544,128,6,11,2802,8
"$$BoSS,252,10:38:51,52.031923,-1.018538,131,6,12,2803,08*9CB8",BoSS,252,10:38:51,52.031923,-1.018538,131,6,12,2803,8
"$$BoSS,253,10:39:06,52.031769,-1.018374,134,6,12,2795,00*8384",BoSS,253,10:39:06,52.031769,-1.018374,134,6,12,2795,0
"$$BoSS,254,10:39:16,52.031743,-1.018401,131,6,12,2794,08*AB6E",BoSS,254,10:39:16,52.031743,-1.018401,131,6,12,2794,8
"$$BoSS,255,10:39:31,52.031738,-1.018406,133,6,12,2796,00*75E1",BoSS,255,10:39:31,52.031738,-1.018406,133,6,12,2796,0
"$$BoSS,256,10:39:41,52.031696,-1.018435,133,4,12,2800,08*9D1A",BoSS,256,10:39:41,52.031696,-1.018435,133,4,12,2800,8
"$$BoSS,257,10:39:56,52.031718,-1.018514,132,6,12,2804,08*2607",BoSS,257,10:39:56,52.031718,-1.018514,132,6,12,2804,8
"$$BoSS,258,10:40:11,52.031737,-1.018474,124,6,12,2796,08*FC97",BoSS,258,10:40:11,52.031737,-1.018474,124,6,12,2796,8
"$$BoSS,259,10:40:21,52.031755,-1.018509,122,5,12,2791,08*B035",BoSS,259,10:40:21,52.031755,-1.018509,122,5,12,2791,8
"$$BoSS,260,10:40:36,52.031744,-1.018447,124,6,12,2795,08*7876",BoSS,260,10:40:36,52.031744,-1.018447,124,6,12,2795,8
"$$BoSS,261,10:40:46,52.031730,-1.018442,128,6,12,2801,08*95B4",BoSS,261,10:40:46,52.03173,-1.018442,128,6,12,2801,8
"$$BoSS,262,10:41:01,52.031757,-1.018406,130,6,12,2807,08*4934",BoSS,262,10:41:01,52.031757,-1.018406,130,6,12,2807,8
"$$BoSS,263,10:41:16,52.031730,-1.018478,130,7,12,2804,20*7452",BoSS,263,10:41:16,52.03173,-1.018478,130,7,12,2804,20
"$$BoSS,264,10:41:26,52.031701,-1.018344,131,6,13,2800,08*3EA2",BoSS,264,10:41:26,52.031701,-1.018344,131,6,13,2800,8
"$$BoSS,265,10:41:41,52.031713,-1.018265,132,5,13,2805,08*5F15",BoSS,265,10:41:41,52.031713,-1.018265,132,5,13,2805,8
"$$BoSS,266,10:41:51,52.031739,-1.018349,132,6,13,2805,08*2E07",BoSS,266,10:41:51,52.031739,-1.018349,132,6,13,2805,8
"$$BoSS,267,10:42:06,52.031741,-1.018341,132,7,13,2799,08*0F43",BoSS,267,10:42:06,52.031741,-1.018341,132,7,13,2799,8
"$$BoSS,268,10:42:21,52.031798,-1.018324,131,6,13,2804,08*49C8",BoSS,268,10:42:21,52.031798,-1.018324,131,6,13,2804,8
"$$BoSS,269,10:42:31,52.031742,-1.018332,131,7,13,2808,08*B95F",BoSS,269,10:42:31,52.031742,-1.018332,131,7,13,2808,8
"$$BoSS,270,10:42:46,52.031752,-1.018360,131,6,13,2810,08*451D",BoSS,270,10:42:46,52.031752,-1.01836,131,6,13,2810,8
"$$BoSS,271,10:42:56,52.031870,-1.018450,131,6,13,2809,08*C20A",BoSS,271,10:42:56,52.03187,-1.01845,131,6,13,2809,8
"$$BoSS,272,10:43:11,52.031879,-1.018505,129,6,13,2810,08*9647",BoSS,272,10:43:11,52.031879,-1.018505,129,6,13,2810,8
"$$BoSS,273,10:43:26,52.031739,-1.018373,127,6,13,2811,08*3A6F",BoSS,273,10:43:26,52.031739,-1.018373,127,6,13,2811,8
"$$BoSS,274,10:43:36,52.031790,-1.018427,130,6,13,2810,08*0DF6",BoSS,274,10:43:36,52.03179,-1.018427,130,6,13,2810,8
"$$BoSS,276,10:44:06,52.031748,-1.018311,133,5,14,2805,08*E21B",BoSS,276,10:44:06,52.031748,-1.018311,133,5,14,2805,8
"$$BoSS,277,10:44:16,52.031717,-1.018359,132,6,14,2807,08*EBC5",BoSS,277,10:44:16,52.031717,-1.018359,132,6,14,2807,8
"$$BoSS,278,10:44:31,52.031656,-1.018271,133,4,14,2808,08*68FE",BoSS,278,10:44:31,52.031656,-1.018271,133,4,14,2808,8
"$$BoSS,279,10:44:41,52.031673,-1.018420,132,5,14,2804,08*FFDE",BoSS,279,10:44:41,52.031673,-1.01842,132,5,14,2804,8
"$$BoSS,280,10:44:56,52.031618,-1.018339,132,6,14,2808,08*5117",BoSS,280,10:44:56,52.031618,-1.018339,132,6,14,2808,8
"$$BoSS,281,10:45:11,52.031680,-1.018282,133,6,14,2814,08*AA1C",BoSS,281,10:45:11,52.03168,-1.018282,133,6,14,2814,8
"$$BoSS,282,10:45:21,52.031701,-1.018303,133,6,14,2813,08*5928",BoSS,282,10:45:21,52.031701,-1.018303,133,6,14,2813,8
"$$BoSS,283,10:45:36,52.031720,-1.018315,133,6,14,2813,08*2661",BoSS,283,10:45:36,52.03172,-1.018315,133,6,14,2813,8
"$$BoSS,284,10:45:46,52.031724,-1.018433,131,7,14,2811,00*B9BE",BoSS,284,10:45:46,52.031724,-1.018433,131,7,14,2811,0
"$$BoSS,285,10:46:01,52.031747,-1.018465,130,6,14,2810,08*DE90",BoSS,285,10:46:01,52.031747,-1.018465,130,6,14,2810,8
"$$BoSS,286,10:46:16,52.031747,-1.018524,132,5,14,2812,08*B216",BoSS,286,10:46:16,52.031747,-1.018524,132,5,14,2812,8
"$$BoSS,287,10:46:26,52.031749,-1.019339,135,6,14,2814,08*EE49",BoSS,287,10:46:26,52.031749,-1.019339,135,6,14,2814,8
"$$BoSS,288,10:46:41,52.031455,-1.020992,156,7,14,2815,08*3C18",BoSS,288,10:46:41,52.031455,-1.020992,156,7,14,2815,8
"$$BoSS,289,10:46:51,52.031350,-1.022835,185,7,14,2815,08*83EB",BoSS,289,10:46:51,52.03135,-1.022835,185,7,14,2815,8
"$$BoSS,290,10:47:06,52.031222,-1.024394,207,6,15,2813,08*8797",BoSS,290,10:47:06,52.031222,-1.024394,207,6,15,2813,8
"$$BoSS,309,10:51:16,52.024944,-1.045143,1887,6,15,2827,00*5900",BoSS,309,10:51:16,52.024944,-1.045143,1887,6,15,2827,0
"$$BoSS,325,10:54:46,52.025892,-1.064577,3161,7,16,2831,00*A1C2",G0WXI,325,10:54:46,52.025892,-1.064577,3161,7,16,2831,0
"$$BoSS,326,10:55:01,52.026071,-1.065083,3227,7,16,2832,00*D76F",G0WXI,326,10:55:01,52.026071,-1.065083,3227,7,16,2832,0
"$$BoSS,327,10:55:16,52.026290,-1.065825,3319,6,16,2832,00*F582",G0WXI,327,10:55:16,52.02629,-1.065825,3319,6,16,2832,0
"$$BoSS,328,10:55:26,52.026848,-1.066653,3412,6,16,2831,00*B64C",G0WXI,328,10:55:26,52.026848,-1.066653,3412,6,16,2831,0
"$$BoSS,329,10:55:41,52.027215,-1.067176,3477,6,16,2831,00*9EA0",G0WXI,329,10:55:41,52.027215,-1.067176,3477,6,16,2831,0
"$$BoSS,330,10:55:56,52.027877,-1.068012,3567,8,16,2832,00*E973",G0WXI,330,10:55:56,52.027877,-1.068012,3567,8,16,2832,0
"$$BoSS,331,10:56:06,52.028454,-1.068753,3656,7,16,2831,00*8B6A",G0WXI,331,10:56:06,52.028454,-1.068753,3656,7,16,2831,0
"$$BoSS,332,10:56:21,52.029015,-1.069311,3714,6,16,2831,00*BBFC",G0WXI,332,10:56:21,52.029015,-1.069311,3714,6,16,2831,0
"$$BoSS,333,10:56:36,52.029828,-1.069969,3798,6,16,2832,00*5603",G0WXI,333,10:56:36,52.029828,-1.069969,3798,6,16,2832,0
"$$BoSS,334,10:56:46,52.030927,-1.070267,3881,7,16,2832,00*39A4",G0WXI,334,10:56:46,52.030927,-1.070267,3881,7,16,2832,0
"$$BoSS,335,10:57:01,52.031599,-1.070231,3935,6,16,2832,00*2DAC",G0WXI,335,10:57:01,52.031599,-1.070231,3935,6,16,2832,0
"$$BoSS,336,10:57:16,52.032631,-1.070686,4020,7,16,2832,00*8757",G0WXI,336,10:57:16,52.032631,-1.070686,4020,7,16,2832,0
"$$BoSS,337,10:57:26,52.033276,-1.071003,4077,6,16,2832,00*057D",G0WXI,337,10:57:26,52.033276,-1.071003,4077,6,16,2832,0
"$$BoSS,338,10:57:41,52.033750,-1.071844,4162,6,16,2832,00*05E5",G0WXI,338,10:57:41,52.03375,-1.071844,4162,6,16,2832,0
"$$BoSS,339,10:57:56,52.033996,-1.072958,4243,7,16,2832,00*E8B1",G0WXI,339,10:57:56,52.033996,-1.072958,4243,7,16,2832,0
"$$BoSS,340,10:58:06,52.034311,-1.073741,4299,7,16,2832,00*763E","G8DHE,G0WXI",340,10:58:06,52.034311,-1.073741,4299,7,16,2832,0
"$$BoSS,341,10:58:21,52.034485,-1.074556,4379,8,16,2832,00*67E1","G8DHE,G0WXI",341,10:58:21,52.034485,-1.074556,4379,8,16,2832,0
"$$BoSS,342,10:58:36,52.034689,-1.075526,4459,6,16,2832,00*8F5F","G8DHE,G0WXI",342,10:58:36,52.034689,-1.075526,4459,6,16,2832,0
"$$BoSS,343,10:58:46,52.034783,-1.076126,4510,8,16,2832,00*264A","G8DHE,G0WXI",343,10:58:46,52.034783,-1.076126,4510,8,16,2832,0
"$$BoSS,344,10:59:01,52.035000,-1.076491,4592,6,16,2832,00*0FFF","G8DHE,G0WXI",344,10:59:01,52.035,-1.076491,4592,6,16,2832,0
"$$BoSS,345,10:59:11,52.035097,-1.076909,4662,6,16,2832,00*6A3D","G8DHE,G0WXI",345,10:59:11,52.035097,-1.076909,4662,6,16,2832,0
"$$BoSS,346,10:59:26,52.035341,-1.076840,4711,6,16,2832,00*6278","G8DHE,G0WXI",346,10:59:26,52.035341,-1.07684,4711,6,16,2832,0
"$$BoSS,347,10:59:41,52.035649,-1.077513,4784,8,16,2832,00*C13A",G0WXI,347,10:59:41,52.035649,-1.077513,4784,8,16,2832,0
"$$BoSS,348,10:59:51,52.036083,-1.077862,4862,7,16,2832,00*92F8","G8DHE,G0WXI,G8KNN",348,10:59:51,52.036083,-1.077862,4862,7,16,2832,0
"$$BoSS,349,11:00:06,52.036473,-1.078362,4915,8,16,2830,00*A68F",G0WXI,349,11:00:06,52.036473,-1.078362,4915,8,16,2830,0
"$$BoSS,350,11:00:21,52.036870,-1.079401,5003,8,16,2821,00*B934","G0WXI,G1DYQ",350,11:00:21,52.03687,-1.079401,5003,8,16,2821,0
"$$BoSS,351,11:00:31,52.037304,-1.080378,5096,6,16,2816,00*F4FB","G8DHE,G0WXI,G1DYQ",351,11:00:31,52.037304,-1.080378,5096,6,16,2816,0
"$$BoSS,352,11:00:46,52.037417,-1.080907,5151,6,16,2824,00*20D5","G8DHE,G0WXI,G1DYQ",352,11:00:46,52.037417,-1.080907,5151,6,16,2824,0
"$$BoSS,353,11:01:01,52.037527,-1.081051,5231,5,16,2832,00*241C","G8DHE,G0WXI,G1DYQ",353,11:01:01,52.037527,-1.081051,5231,5,16,2832,0
"$$BoSS,354,11:01:11,52.037968,-1.081670,5312,5,16,2832,00*777D","G1DYQ,G8DHE,G0WXI,G8KNN,G6GZH",354,11:01:11,52.037968,-1.08167,5312,5,16,2832,0
"$$BoSS,355,11:01:26,52.038299,-1.082169,5365,6,16,2832,00*C627","G8DHE,G0WXI,G6GZH,G1DYQ",355,11:01:26,52.038299,-1.082169,5365,6,16,2832,0
"$$BoSS,356,11:01:41,52.038519,-1.083263,5445,6,16,2832,00*9729","G8DHE,G0WXI,G6GZH,G1DYQ",356,11:01:41,52.038519,-1.083263,5445,6,16,2832,0
"$$BoSS,357,11:01:51,52.038650,-1.084115,5502,6,16,2832,00*62E0","G0WXI,G6GZH,G1DYQ",357,11:01:51,52.03865,-1.084115,5502,6,16,2832,0
